evt_date,Curve,Bridge,Aave,Compound,Treasury,Other,Uniswap,Balancer,Sushiswap,Bancor,Yearn,dydx
2022-05-05 00:00,1258616702.0126016,1178842934.3783302,361358573.2052967,433982791.27290916,68770192.31369452,281628363.51898474,284743775.0092945,94293807.02517152,59560343.46093,2706284.242519231,908317.1403197291,4099226.060100607
2022-05-06 00:00,1264228949.7025542,1083793475.4027777,366484338.77825993,442657055.32843816,68505239.01422666,281714385.4819909,293054918.56783205,91151854.3589736,59090251.23021258,2702939.004968714,902186.0477282918,4097890.616059508
2022-05-07 00:00,1095097833.2398853,1064216712.2406456,365930579.67190486,447712576.5160885,68205411.85444097,280111245.3440417,294305787.19196916,79287832.84443127,58643812.47469153,2696169.444226537,902186.0477282918,4097778.681380938
2022-05-08 00:00,860737058.6255018,1059642795.6319139,309630204.37341094,426147939.2020079,58152522.86785067,284872441.5105829,287918880.7141326,75995863.63823739,58176994.84057892,4954200.47154703,902186.0477282918,4097668.609325608
2022-05-09 00:00,653976835.1246142,1034282444.2221242,184845461.49265864,399404654.20397615,55856267.401477925,284984628.86844826,295986256.88480616,70994272.21887821,56802033.754223846,4928368.238195733,898903.8163822128,4097713.324974208
2022-05-10 00:00,550452502.4857553,1040187630.2322453,192320165.24391606,399473524.16854584,55635846.88414463,282381929.9413458,308775303.2155491,63926394.01229294,57355066.77355318,5186791.751493899,893642.1144899586,4082229.1461525457
2022-05-11 00:00,179883979.28455234,865461853.89381,187744329.47468993,378521131.1667318,54136342.73426648,278990018.43667233,310383743.7677146,40641940.80112967,55457934.889516726,8390609.63945224,893642.1144899586,4082229.1461525457
2022-05-12 00:00,157063384.84769866,766769197.0902851,182369174.75237715,352264902.99118304,50281706.461663425,278919650.4918181,261434060.874912,39150445.01570566,54962430.525718585,12961193.851454075,893642.1144899586,4081928.009734242
2022-05-13 00:00,205739456.9311269,754337177.4406308,179656650.69181132,359902459.9703392,50060225.92936839,280326293.90547746,259481183.33165368,46800325.76777903,55374980.41146909,17096490.956075847,893642.1144899586,4081819.5318775875
2022-05-14 00:00,187117028.7908867,735694038.102644,177030571.75367698,354009109.38282526,49858163.366315916,280803621.5606177,269856131.15229094,46940235.98670382,56008621.57917541,19203676.96249321,893642.1144899586,4081819.5318775875
2022-05-15 00:00,198250873.98773766,734603771.9470112,191686704.83745927,349063878.2388701,49027935.61120573,279928437.8952786,265055326.80787683,42876407.61891925,56845348.78886305,21104335.89970677,893587.530684439,4080225.090083161
2022-05-16 00:00,197512148.06091863,727999868.7516663,182711863.8172266,345482263.4552234,48698941.51103205,281974093.29619694,256126411.558566,42767708.98029013,56421142.11984243,22515243.200475734,888284.6132111702,4077098.2482117075
2022-05-17 00:00,205608402.2516576,729239742.2566787,185445305.27036718,371949776.6722554,48748941.51153206,281211062.704444,261560445.3726211,42299571.11808098,57093739.512074366,23728389.71824267,886399.733009042,4075940.4872702635
2022-05-18 00:00,197689926.2618194,708630805.195333,183260921.24321303,366747580.2071231,48638322.555449136,286340356.06340855,264796477.45914027,40946974.685901955,56294429.93182145,24939253.78188251,886399.733009042,4075682.26184227
2022-05-19 00:00,201184031.82737532,703314692.270792,191780842.21023366,373069891.03483087,48745973.552559495,282708681.1362444,343115957.17785555,41972587.34002419,54066834.13171059,25524215.903531037,885232.5022800625,4075162.6484654746
2022-05-20 00:00,206590936.90995347,693961579.5337894,189128567.95026717,366828154.8005035,48804843.18806374,283762646.5793039,393799110.9695115,35431556.17478266,53867880.23332645,46877411.698861554,883441.1656954251,4075162.6484654746
2022-05-21 00:00,210122979.0286996,679912964.9982833,200440687.1395317,369355896.86163366,48563419.94451807,282964143.60243464,388782157.0854723,32992148.570026837,54173828.64373625,45870136.75965089,882626.166604078,4074757.1108594984
2022-05-22 00:00,211861713.25357375,680407487.8431252,206098991.26806334,367269609.62266755,48331078.899362884,281730709.1390039,392053614.3524857,32464969.930797514,55017728.896419145,43483463.613656335,882626.166604078,4074253.244496881
2022-05-23 00:00,231635950.22120765,678103986.4688616,231697980.8675212,374525851.3852065,48159930.7141977,284126115.054688,390896742.6606745,33853340.25715952,54751325.81398121,43353646.68384256,882626.166604078,4072089.1980716987
2022-05-24 00:00,226933950.4115278,675384082.2626514,231995630.81645033,369061303.5631804,47910877.90719528,281912347.37053645,408138431.9489515,32183660.032764066,55394468.68334288,41233462.54247777,882626.166604078,4072089.1980716987
2022-05-25 00:00,226686349.02063513,667248656.1067986,231712357.6463205,370865554.4921305,47854612.922395244,282312542.2853364,410632755.30368966,31883067.28475374,56051719.10057344,39754855.0723476,882626.166604078,4071220.457398415
2022-05-26 00:00,234084523.8424298,668493762.6652595,232842823.9211929,375209116.7758761,47615517.728061005,282375599.7661961,431279220.78580076,31317658.218808647,54437465.86188241,39435748.45984855,882626.166604078,4070785.828632298
2022-05-27 00:00,225646550.81261253,669007613.2221762,241420240.69137472,381641699.3332748,46093850.093860455,282374978.3158713,442558869.1073248,30874985.46529795,53376013.62637692,38246436.225354634,882626.166604078,4059161.7578538745
2022-05-28 00:00,234271643.6641485,667330168.2813991,236626627.59454107,378740146.4482086,45846134.24041973,281763989.6895804,468056164.2720598,31124830.768444635,53758566.12978255,38368657.6849426,882626.166604078,4059072.1617517914
2022-05-29 00:00,245459995.59039897,667531099.6436666,195789827.92500585,382611445.1031005,45805174.31899329,281757014.00970244,468090623.1641023,31186805.16685588,54713318.400169805,38204904.03144934,881666.1679877889,4052350.2754807686
2022-05-30 00:00,284350276.7147127,666843807.5204072,197838994.6056027,386683974.8072463,46727475.69464505,279741932.7213293,476218629.3192998,34185501.572644934,55827080.39012037,38113106.024705365,881465.353352378,4052350.2754807686
2022-05-31 00:00,294414315.3209497,670845772.1811898,198215534.4350535,386697898.9137111,46682725.44574196,280576893.54772496,528443862.4613131,32812449.653203856,55406538.55330093,38004197.92361584,881465.353352378,4052259.879465632
2022-06-01 00:00,317603862.1306002,669180311.8040398,175312898.94584993,386938633.30986947,46592835.74035078,281456583.2979265,528254878.4083491,31844505.70189633,54555817.24877274,37765483.41365272,881465.353352378,4051241.3797733244
2022-06-02 00:00,330307207.8663979,688133027.7366986,177647748.45648903,389138137.73624563,46323790.475711785,278915972.7368774,513760645.8386849,32635364.266106963,54003065.5024749,37764209.56567946,881465.353352378,4048151.627608594
2022-06-03 00:00,343822793.04020584,688573402.946403,179494009.056737,387295676.7879297,46179853.77272326,278915972.7368774,517690227.6946513,21856349.87373309,53445910.80656091,37611683.11774456,829543.1826031463,4048151.627608594
2022-06-04 00:00,332454376.5773601,686960038.8443996,183692910.56454474,390974046.1760155,46179853.77272326,278915972.7368774,569607736.3327916,22300752.991530307,53618921.479795724,37818122.76389249,829543.1826031463,4048097.4055398474
2022-06-05 00:00,343282238.4466806,699848225.4411333,184222832.32459837,390666817.8063197,46048094.83910775,278915972.7368774,575472594.5933844,21973730.229119953,53555409.73248605,37851499.06377281,829543.1826031463,4048013.3764112704
2022-06-06 00:00,349544748.9789174,689507090.1469176,179536126.39489728,393993332.35164225,46033094.83910775,278915972.7368774,594279393.4020308,21897360.089178015,53669544.86446689,37601313.06637249,829543.1826031463,4048013.3764112704
2022-06-07 00:00,363174351.9475,686620940.0501417,179962169.15086007,362192619.17072093,45958767.09858268,278915972.7368774,582624299.3323976,21948748.22516542,53010427.15014703,37412386.34438775,829543.1826031463,4048013.3764112704
2022-06-08 00:00,383295723.3196187,688107028.8149631,159102146.52283013,388432553.90284973,45881255.48838534,278915972.7368774,635843396.1130555,22812475.892387368,52912056.39593505,37807561.66652014,829543.1826031463,4048013.3764112704
2022-06-09 00:00,372875390.18965787,688189409.2601285,158646182.5915277,392990653.23074913,45488671.56969676,278915972.7368774,639780980.2295161,28150455.068131752,52895300.799707055,39493946.41515337,829543.1826031463,4048013.3764112704
2022-06-10 00:00,358541815.3791596,706161559.8837534,211996149.333582,391262078.1551556,45377003.23996709,278915972.7368774,663159759.9246274,27889003.964177836,51836985.49388699,39657348.017702736,827929.2878944721,4047931.6431817603
2022-06-11 00:00,327484186.70577353,705044261.2324295,211992028.96500218,387481242.0837475,44117302.013172716,278915972.7368774,662966543.6392832,24745677.917894892,50704055.46719954,39388115.26691941,827929.2878944721,4047931.6431817603
2022-06-12 00:00,312381925.1571219,701769990.1574286,209318199.32745734,380488425.9182972,43731951.28453199,278915972.7368774,650492259.7058488,35535741.23763326,49984045.57556095,39257399.076579206,827929.2878944721,4046478.854348205
2022-06-13 00:00,261356467.02219385,651239775.0335393,196739464.42846385,367857002.61249363,42695765.2454732,278915972.7368774,581406821.2452424,49303781.27665782,48736161.10947007,37797820.81056337,827444.1426734286,4046478.854348205
2022-06-14 00:00,232767303.34002185,622805862.8111042,183260832.68754205,349056286.57650846,42434455.59703283,278915972.7368774,568000786.7169875,50273855.59082345,43711292.01204646,37762983.9274379,827444.1426734286,4040877.532742395
2022-06-15 00:00,229993883.5914803,602303663.6796995,135317097.34741697,331144150.10485184,41405898.163106084,278915972.7368774,629227280.3822905,21561069.13773467,43713217.153765574,16382950.197973983,826410.8510822142,4040473.014763446
2022-06-16 00:00,218584037.9683744,604024011.1227851,117271054.73903325,344874462.07316405,41046400.03340772,278915972.7368774,658476597.6862301,19483690.35475292,43281202.28994408,16481246.809151428,826073.2268566889,4040340.606172542
2022-06-17 00:00,207788429.59611866,592697358.6106349,205146331.55002013,251519869.65896738,40992511.350012936,278915972.7368774,685435397.8320738,22205871.243143674,43601028.170754515,16561661.42755273,823415.1238891578,4040326.331369484
2022-06-18 00:00,203943282.5371307,591773052.7938362,137146445.78294405,310764294.6012567,40503390.12289756,278915972.73687774,651248409.5442473,17890609.549203567,43166002.399849065,16328732.14034869,821926.6051417241,4038471.5854545953
2022-06-19 00:00,199658633.12917772,589246524.6647061,144499332.1149537,307626301.31803095,40330885.31287674,278915972.73687774,674324684.9001024,12828388.377233034,43800552.364746355,14172874.697994525,821844.5507460618,4037316.065921338
2022-06-20 00:00,209816912.7329088,590473470.7978904,135642106.9103279,317536605.33297837,40290312.03157329,278915972.73687774,689479427.6749216,12953143.910198055,43857402.48318717,13220721.07916994,821844.5507460618,4031307.274509966
2022-06-21 00:00,217940126.02633455,580018032.5704362,136236816.44527814,319496095.54503405,40248696.51879549,278915972.73687774,708855985.4584855,13792364.630472116,43876984.67288632,13179577.978800839,821817.985236729,4029033.344520025
2022-06-22 00:00,216700125.47701177,580642935.3319526,136343789.92767695,319316859.3044144,40150447.109398626,278915972.73687774,724885777.1963156,13427174.118413972,43467987.3516052,10791512.3646219,821653.4475965961,4028773.598992224
2022-06-23 00:00,228821900.61051187,575119568.0208989,132844549.20960936,319832419.7876186,40078315.48672449,278915972.73687774,755324100.4287505,14137076.17915925,45417860.86786861,10755791.981842643,732168.3155948803,4027773.369472558
2022-06-24 00:00,247569485.61803558,572025551.5821265,135509183.46856347,323206743.1314472,40078315.48672449,278915972.73687774,765608031.688294,14868955.774249725,45851410.746754445,10913683.395342879,732168.3155948803,4027159.513858072
2022-06-25 00:00,255653472.17778677,578765187.4041481,131871090.57418278,323330080.4625663,40138278.48672449,278915972.73687774,773791329.5477654,16194057.59974125,45992715.85653497,11566295.707220942,732168.3155948803,4026948.518178216
2022-06-26 00:00,258871897.01315355,578814184.363621,132589813.28034328,333326953.39300036,40082827.24256482,278915972.73687774,776981195.4375744,16874998.393558227,46002463.055878654,10972839.2944951,732168.3155948803,4021695.9281058125
2022-06-27 00:00,246300663.48674884,576554174.5090827,148666954.51070616,312935031.91767764,40082827.24256482,278915972.73687774,776906292.1031591,16669879.551506974,45792819.010264315,10260382.620335767,732168.3155948803,4021510.629613199
