evt_date,Curve,Bridge,Aave,Compound,Treasury,Other,Uniswap,Balancer,Sushiswap,Bancor,Yearn
2021-08-09 00:00,819857818.243006,1257933574.569149,1317836977.632042,1738819442.162775,47433625.10865,461104338.36229,1656429174.829699,91944716.458482,198666577.106367,22433433.486432,
2021-08-10 00:00,876971690.748678,1246657575.162087,1328464679.903953,1727229097.307443,47433627.60865,365905239.348129,1657591431.789246,91304200.666045,217640846.398619,22435458.152734,
2021-08-11 00:00,854306607.028395,1243201798.079424,1191214404.603469,1731732746.096357,47433632.60865,363351407.515365,1681783890.465346,91773720.252919,215668313.261569,22708316.807568,
2021-08-12 00:00,861615409.054922,1248383352.945237,1094729174.74961,1643667273.146583,47433633.60365,309334117.634723,1664605329.218261,94771214.277563,225564767.146155,22263730.081597,
2021-08-13 00:00,870272280.338127,1245607820.491015,812701897.815959,1527975311.752552,47176633.60365,619192974.887593,1743872440.949971,98168289.961711,230967151.052557,23174968.720016,
2021-08-14 00:00,846464050.630294,1250926070.798164,800739621.449604,1521931349.054989,47176633.60365,616267295.911838,1726991719.493538,97969226.769394,230987887.12311,23135072.755037,
2021-08-15 00:00,869575286.234949,1251048190.221921,788280917.97726,1538562817.847995,47176633.60365,602572621.413458,1752196905.804909,98667975.319119,232086489.939069,23179782.698149,
2021-08-16 00:00,808232962.74653,1236874096.960863,783502419.610908,1548090668.266508,47176633.60365,601649752.85892,1707616525.935043,97047982.935494,225881298.689157,22850952.278006,
2021-08-17 00:00,761655074.645305,1221772373.753298,786149018.076933,1503745989.021581,47176642.35365,603078712.544734,1684350691.846206,97154096.959884,219699798.765388,22403888.312975,
2021-08-18 00:00,791890166.48252,1207133431.883328,703900543.599756,1433649729.072676,47176642.35365,279393749.32744,1692047713.801831,98248801.672701,222013513.217229,22518731.140779,
2021-08-19 00:00,784007351.298306,1187031821.365913,1000489930.857942,1392107626.20305,47176642.35365,257525562.412576,1698458844.819984,98543709.243141,228368036.97075,22912165.354761,
2021-08-20 00:00,743200819.575215,1132581508.573278,840444408.137281,1335920217.005132,47176644.85365,251311694.357048,1720568068.691532,100019787.935305,231620862.92439,23295600.837062,
2021-08-21 00:00,753141084.712299,1127631948.700987,799586188.019431,1279921596.881762,47176644.85365,278584728.045581,1696069800.016759,99076016.159409,230166002.396355,23152765.688824,
2021-08-22 00:00,759261162.158887,1133600167.36795,764153799.461543,1245317346.885095,47176644.85365,303931896.37621,1709718963.793873,92766746.334721,230369641.224406,23165033.982976,
2021-08-23 00:00,760016698.790167,1122384959.23941,858888486.075191,1201681104.450102,47176644.85365,323280852.041116,1732884526.620929,92811165.823128,233511569.808027,23328361.823518,
2021-08-24 00:00,765719234.329905,1104945755.796813,794267219.597661,1200947818.240042,59432918.85365,348061296.424774,1698785130.362677,92992154.284325,226268444.468705,22904369.67426,
2021-08-25 00:00,770591748.442682,1080428112.699557,794177140.165508,1145493946.844989,59432918.85365,358111979.18739,1718126690.160784,95465108.773274,225770758.561791,23458103.76664,
2021-08-26 00:00,739593433.904952,1076353395.190125,802921185.799876,1120534921.051947,59432918.85365,378833963.258073,1683323527.699103,95194274.008261,214041390.351747,23091059.405508,
2021-08-27 00:00,738613050.03935,1102356140.167373,797174508.374423,1124907650.45093,59432918.85365,385612017.509762,1755744326.581443,95786132.735208,213201164.804428,23495647.269654,
2021-08-28 00:00,736232455.766831,1104502051.326092,786404601.380431,1123905375.420073,59432918.85365,387543976.543454,1749326361.856711,95709786.667222,212052036.757418,23190335.815277,
2021-08-29 00:00,748706634.356157,1099281513.21691,783165621.956118,1121529848.375419,59432920.10365,400597883.65974,1749586819.904885,95087767.402806,201619696.413638,23170383.859784,
2021-08-30 00:00,735340574.213453,1121332870.500305,761823532.415546,1076037185.681592,59432920.10365,407868645.168173,1745828455.213675,93434337.697249,201836460.402019,22985686.225312,
2021-08-31 00:00,661401801.384889,1163277048.375853,778303083.889568,1109926620.332474,59432970.10365,392637648.385103,1787312286.014182,94000602.815523,212790779.421739,23306161.536347,
2021-09-01 00:00,672030553.008166,1192896667.729494,780546643.430687,1075278843.03013,59432970.10365,407537752.364508,1779193013.400271,99402168.470119,228003862.133831,24121571.225807,
2021-09-02 00:00,677697414.591737,1184084635.824973,696593658.897517,971576105.03776,59432970.10365,421137321.91105,1770927065.023068,102268026.463521,218492867.15047,24030803.511815,
2021-09-03 00:00,659933207.854353,1205743084.781255,642920473.73025,965760635.531955,59422970.10365,426351090.52835,1739046173.631006,100521796.300569,233184185.484221,24104288.429643,
2021-09-04 00:00,676716422.88682,1221645076.661382,698951698.260516,1011201220.017239,59422970.10365,423965830.643649,1724616126.509269,101213093.705702,231949099.286119,24052504.137935,
2021-09-05 00:00,704426194.68549,1222171372.362532,681659676.116538,1021652057.212028,59422970.10365,409600270.248271,1752271906.802719,100907915.964514,234536796.456832,24540176.574197,
2021-09-06 00:00,719223747.505823,1194165385.361585,632613984.274032,949855377.001245,59422970.10365,418127052.526888,1740091751.058719,99490443.7334,232811945.1305,24595907.640671,
2021-09-07 00:00,710820622.244847,1178225653.154102,669074409.910955,959980643.131082,59422970.10365,429735252.994906,1662925570.810408,96759667.278238,194620777.956021,22841481.26181,
2021-09-08 00:00,688691975.05124,1208765732.056229,714832296.019015,1249066658.504517,59422970.10365,484879792.597396,1679590278.454813,96969462.204805,183682539.315858,22722127.688093,
2021-09-09 00:00,696254295.599247,1221684629.257951,648807838.020202,1227831759.127494,59422970.10365,478674491.703254,1684045602.939533,93378505.781435,181052762.446749,22736642.703839,
2021-09-10 00:00,690114057.152501,1258255350.656916,655838290.170288,1234343345.058548,61522970.10365,439927305.3133,1650649839.0461,91105547.13198,175276940.233687,22108995.551483,
2021-09-11 00:00,712834294.74795,1275762901.07857,641607784.214405,1239928348.217765,76593963.10365,438186671.829988,1665061536.44361,91395921.577418,169789169.93945,22205125.377504,
2021-09-12 00:00,701403446.934744,1295185362.258436,603629867.193568,1199192632.783265,76593963.10365,427515280.309667,1680745525.307708,88295288.662987,173977218.531277,22702929.556436,
2021-09-13 00:00,745016433.96291,1325858678.409749,600945557.73016,1157153485.730319,76527897.274481,405944338.009346,1663413918.473175,87331371.437555,188241989.767434,22224493.357748,
2021-09-14 00:00,781476316.908596,1377223249.999042,716667467.491292,1081949036.34779,76527897.274481,408783564.388649,1692923732.029476,88657909.209222,191944421.108756,22874007.18319,
2021-09-15 00:00,654395848.671296,1400362149.431898,686984542.146469,937723728.923756,76527897.274481,405683348.031151,1716414753.099924,94736847.224914,205590916.15902,23257901.497461,
2021-09-16 00:00,739006055.69595,1439329843.956634,652323639.919062,930889439.109923,76527897.274481,399914149.745028,1728795689.587569,100923075.081955,193689997.216427,23036983.350488,
2021-09-17 00:00,768245816.700913,1470905143.38974,643892249.187002,894257841.736786,76527914.774481,415928462.624541,1694523589.772671,87808343.531809,194707339.009463,22492928.63358,
2021-09-18 00:00,754343918.568311,1504798443.449347,646489052.613881,890167080.118247,76502914.774481,414498992.946767,1705098449.808722,88352901.45301,197340498.845042,22631393.015126,
2021-09-19 00:00,766900388.644511,1531192557.165358,658623658.225986,889275712.059663,76502914.774481,402925325.972049,1693548195.126736,87105830.498235,194442637.905713,22310438.548301,
2021-09-20 00:00,695216725.97217,1458551736.808566,662732089.213926,901937673.783395,76502914.774481,418347776.659323,1646885466.603068,85729576.336659,164759196.114579,20981120.871346,
2021-09-21 00:00,715065857.729314,1457489628.544138,688078904.879201,900728698.256502,76502914.774481,403927484.472902,1638332158.263897,84001940.665821,171844749.496515,20263234.679475,
2021-09-22 00:00,724360682.405868,1472207690.163569,655054373.725493,852894770.314567,76502914.774481,410787194.673511,1695978247.947115,86109382.779417,182259531.32639,21192528.155236,
2021-09-23 00:00,807361992.531766,1564853181.870053,638488689.950938,862593550.408794,76502914.774481,411990932.677283,1728434013.527138,85708584.680799,186097485.382096,21472184.848172,
2021-09-24 00:00,942708736.050968,1627709297.123279,644228764.877502,876855347.721961,76502914.774481,406380443.442991,1704990460.639618,88097594.218699,184762506.411728,20582504.684254,
2021-09-25 00:00,938645741.709619,1643574837.380726,707456398.320569,874001645.005777,76502914.774481,400240758.889057,1729850481.066926,86865788.283361,185490665.018452,20694179.204805,
2021-09-26 00:00,956951616.048778,1652146006.917495,769543260.202068,884560013.384003,76502914.774481,395653041.650544,1761958390.576528,88153096.087744,189352604.660659,20857463.250803,
2021-09-27 00:00,949760889.969471,1665676302.790141,562802146.775034,824078499.09405,76502914.774481,414879594.61433,1754465988.594453,93554345.255235,185493258.069508,20479263.207181,
2021-09-28 00:00,950915847.587558,1685135308.884245,548412916.97811,888357124.340357,76502914.774481,405251484.590398,1743448893.3414,95106547.967226,181296836.079309,20025918.799826,
2021-09-29 00:00,921876672.73869,1692104157.342254,553462378.243058,888058372.382835,76502914.774481,411533395.362719,1751704810.313214,100576921.24391,185409773.767422,20168766.108522,
2021-09-30 00:00,905751823.23794,1701091460.664544,585130698.977509,542062872.682461,83702914.774481,400832958.003302,1784992465.037446,109944654.348067,183252701.582067,20628875.80535,
2021-10-01 00:00,982284767.941926,1713520164.577254,500318511.996591,529554973.564462,83662914.774481,410073523.285709,1856995875.659666,98888151.388751,192211917.662242,21495850.807966,
2021-10-02 00:00,998226045.807389,1726696387.619219,521683566.394078,549360368.274557,83663044.774481,410573651.634907,1882061634.869124,97367568.647794,193316710.017106,21671276.490825,
2021-10-03 00:00,1097523778.285589,1723718635.503815,528405072.473986,584449219.600659,83663044.774481,410629960.50829,1877869818.430469,99844412.096255,194285408.28818,21761864.163728,
2021-10-04 00:00,1169940351.903917,1713046402.02377,513789930.197942,556698109.430206,96402429.774481,405579399.321246,1884705569.809024,106358244.931987,193431696.773469,21644365.825622,
2021-10-05 00:00,1170339590.015182,1726225173.891293,503829451.041379,519679121.863822,96402429.774481,399543372.501734,1919124010.802646,106246075.501966,212205149.352215,22005424.393486,
2021-10-06 00:00,1156568782.939974,1845767851.139584,504633032.254542,483774688.559112,96399179.774481,393788830.067387,1962594382.223053,105989776.569304,214303727.652074,22158511.935557,
2021-10-07 00:00,1194694944.907263,2311636978.988536,517355980.279064,501047700.048039,96399179.774481,397683756.317533,1973253722.262872,106483869.575886,213591086.194571,22005184.845981,
2021-10-08 00:00,1243654749.705204,2332665710.59076,532950844.469543,576697146.710274,96399179.774481,417550810.586999,1957649268.036885,106549799.050928,210207920.704449,21919672.761817,
2021-10-09 00:00,1266853128.221983,2414704849.762585,535281328.262686,611115754.743688,96399179.774481,429347279.246664,1949736089.101798,102232530.798182,208183877.896692,19248876.249558,
2021-10-10 00:00,1315771544.950627,2419676171.583693,522769339.884592,623339275.777582,96399179.774481,435370651.87351,1909171000.289334,101046126.414956,203350068.874196,18795279.9767,
2021-10-11 00:00,1356575407.785194,2340984283.06413,516624946.696399,626268707.854196,96399179.774481,430790377.335364,1947315055.319761,97345953.905721,206167819.650108,18888331.992424,
2021-10-12 00:00,1324516123.903871,2342232039.754331,516784180.607543,648264838.286518,96399179.774481,438716273.003639,1935997742.025451,103687543.347561,215697246.609184,18343853.88713,
2021-10-13 00:00,1319797578.992503,2392780677.50793,515455273.968451,781121595.599696,96399179.774481,433656028.596465,1980208119.097884,106803244.905771,227380718.094227,18470296.18076,
2021-10-14 00:00,1326629633.986924,2383501446.030612,502365602.437698,786944262.78254,96399179.774481,431217673.88764,2004948879.838774,108036580.484338,238635082.759353,18710213.222732,
2021-10-15 00:00,1313757898.917549,2405072005.532036,500042942.102482,707846268.912916,96399179.774481,440006029.130439,2025889568.293075,115861936.297496,234462614.596504,18979393.929807,
2021-10-16 00:00,1300337992.779555,2235360470.47311,470143682.803397,674816531.414044,96399179.774481,463095203.122916,1994770654.148851,118771472.420611,234035193.031371,18922525.818621,
2021-10-17 00:00,1288896323.244257,2227369943.886567,471443514.103813,677569215.04683,96393879.774481,464050031.12652,2007623591.787261,123763483.946307,234069229.922569,18872721.080822,
2021-10-18 00:00,1198936525.888867,2257543658.657431,441790815.504196,603626453.1563,96393879.774481,466643542.574912,1992753010.517123,120512263.774982,230629469.451603,18557221.321375,
2021-10-19 00:00,1163650360.439709,2214016508.932324,477472369.88224,613369101.96185,96393879.774481,443803483.033937,2028154094.295773,123488026.72957,237461477.303628,18805188.465477,
2021-10-20 00:00,1162673962.813027,2207560083.72987,481502947.655035,584361365.585571,96393879.774481,444675616.428327,2106008269.430083,123981647.288945,244700566.400846,19221014.369304,
2021-10-21 00:00,1122429385.830813,2193824595.33262,491913852.737217,573694306.152072,96393879.774481,499950096.621614,2040885833.142093,119017935.123347,202018768.498237,19028425.312691,
2021-10-22 00:00,1112082168.754894,2210170043.03309,525467595.749129,667960885.457149,96393879.774481,449782502.560688,2018717123.366155,120386457.191561,200602492.206112,18739711.032813,
2021-10-23 00:00,1125049076.246163,2245282641.065362,527236753.347929,681614507.132696,96393879.774481,449326849.059987,2077956697.457721,124773788.991174,205170468.28059,19026010.348873,
2021-10-24 00:00,1143080037.285528,2220935397.565257,506429953.93683,678228675.472645,96393879.774481,461408510.57622,2058566766.075352,125943360.732108,218277765.522771,18743261.357241,
2021-10-25 00:00,1195116254.001156,2324880165.586709,467323363.544785,675882563.375954,96393879.774481,446676799.940553,2096092348.678924,135576166.665505,206325955.107182,19077165.310291,
2021-10-26 00:00,1232198916.328245,2354725221.546767,462402266.156142,654421523.548691,96393879.774481,449757772.270291,2084822868.999311,116532759.847202,204130170.312446,18956232.257481,
2021-10-27 00:00,1286925598.03522,2352325643.372097,466714960.022512,688553178.258317,96393879.774481,425585168.047121,2041063319.748144,120720436.796669,163009650.862062,18438040.704202,
2021-10-28 00:00,1334447118.679151,2354603991.343812,410626509.752119,626592621.146241,96293879.774481,426130789.776995,2157242478.907755,123614504.850046,170175557.726291,18860030.491502,
2021-10-29 00:00,1277161097.896794,2328883070.08408,260142318.173737,548648929.882117,96293879.774481,404850515.630027,2188200587.000523,124537983.332101,207322123.329641,19120524.217358,
2021-10-30 00:00,1297819968.364145,2342267110.411392,247999611.785328,535197132.914317,96293879.774481,400739356.625661,2147231227.296456,120872186.43622,210220492.184063,19033020.184164,
2021-10-31 00:00,1386135825.750776,2336251779.987747,263836979.150226,547263813.234598,96293879.774481,407083928.440657,2145866082.606989,119774772.773123,207571436.026806,18989731.318044,
2021-11-01 00:00,1404793162.175922,2332783288.299883,391562354.137936,619720001.520832,96293879.774481,412478604.999792,2151318433.427621,118959461.138283,208708094.290026,19188035.84263,
2021-11-02 00:00,1436605333.377552,2340161465.225481,301173570.091953,652587396.475242,96293879.774481,471306254.519914,2231796656.800668,134298246.17973,217993094.277892,19483181.570429,
2021-11-03 00:00,1459688998.40877,2241621563.013571,341247737.158049,609484811.036612,96293879.774481,473676829.083844,2239213324.573898,166609194.757524,197068904.5484,19396185.829243,
2021-11-04 00:00,1454129875.019041,2311600238.102165,469078277.184863,714720647.861976,96218879.774481,526129613.432818,2219999791.840567,199041536.869849,186728546.889006,19194096.921177,
2021-11-05 00:00,1449782808.81323,2296774777.820647,454899813.355811,713625396.354404,96193879.774481,535326533.035797,2228650559.951982,118385154.246147,187042455.819411,19251069.491531,
2021-11-06 00:00,1478254864.474472,2321175824.300481,445031223.301117,749572914.32755,96193879.774481,634704554.521626,2251695633.947648,119601339.875404,193117864.660028,19257333.77977,
2021-11-07 00:00,1608223200.649962,2334547921.83971,434563852.610671,765926903.864938,96193894.624481,555679636.572958,2288869496.330246,118886714.847586,195943718.265264,19429912.756991,
2021-11-08 00:00,1612511267.280325,2480674539.58723,402885593.441422,758266537.636408,96193894.624481,578290512.68825,2360149810.981523,120427864.612023,212461502.413487,19901641.96883,
2021-11-09 00:00,1554718553.400481,2509305343.659306,357988157.328628,731903288.076152,96906998.201799,544363845.755101,2340425124.663775,118500363.707677,238260145.292791,19940579.294531,
2021-11-10 00:00,1415741697.462495,2485423094.803664,402697185.93376,755097873.934963,96906998.201799,519315896.730251,2355558578.875166,120108104.044464,185497422.177563,19781764.403957,
2021-11-11 00:00,1353705072.917439,2459268172.943826,417667010.923139,716719430.519823,96906998.201799,538391499.519969,2380639696.068755,125753529.028863,188116934.446533,19978058.955725,
2021-11-12 00:00,1334589997.547659,2534638660.900523,392978786.99759,695924066.003453,96906998.201799,491653467.045652,2350639043.136874,129860999.624929,184855336.733613,19799467.616524,
2021-11-13 00:00,1318813403.981687,2534905667.605097,380406253.157447,717995694.186509,118359671.201799,500185752.141678,2350086242.23705,118197144.148999,185210562.015613,19758369.382614,
2021-11-14 00:00,1339677611.99789,2540871024.025557,397106697.124671,706256849.176836,118359671.201799,478839719.721913,2357208404.251504,123304847.911905,184796905.717334,19603476.922087,
2021-11-15 00:00,1332264605.9476,2585289518.348253,374552755.089476,690320619.405255,118359671.201799,472907323.954597,2328147141.183152,119038386.651241,183160088.390521,19454088.537363,
2021-11-16 00:00,1319964517.394631,2722251632.814847,391762264.006383,786682917.191737,118359671.201799,523042987.252091,2247506531.736935,127486226.416325,171617782.685348,18091681.673641,
2021-11-17 00:00,1348855262.218581,2780861648.704364,528555946.654647,645354147.137791,118359671.201799,509321792.148357,2375773490.230151,135414355.762448,181305186.24122,18101215.086946,
2021-11-18 00:00,1380629123.65933,2818620882.181057,538689625.948822,780195330.820708,118359671.201799,539912048.791417,2319913400.63662,115612162.912011,153922758.340844,17438852.941141,
2021-11-19 00:00,1488963282.567973,2858809496.662248,519627597.777255,845808841.896264,118359671.201799,537753170.771213,2469596971.474237,119556662.197135,159482461.892484,17954413.580762,
2021-11-20 00:00,1535800010.076494,2953753154.64087,511878935.084231,951250883.40936,118359671.201799,548952054.132,2534027607.282962,124152320.400268,152782344.180415,18177501.311058,
2021-11-21 00:00,1561245893.108846,3036133241.965925,534316683.538111,1003137288.062004,118359671.201799,482638052.279864,2515606633.499292,127946516.28753,150485319.886533,18073415.065026,
2021-11-22 00:00,1643453233.969084,3112782511.738373,519982897.027821,941557382.099144,118359671.201799,460121399.908692,2523998082.585507,125339645.471662,170025313.209261,17656275.34265,
2021-11-23 00:00,1630685134.143564,3118653590.041523,480973875.434038,966655330.83611,118359671.201799,459646623.695876,2584605110.678419,123964572.858831,174899802.092688,17952228.323534,
2021-11-24 00:00,1563808756.331713,3276797356.158779,461943504.199023,1076249246.864736,118359671.201799,446880741.235903,2576748313.218035,117762624.459344,172190305.090924,17774540.101044,
2021-11-25 00:00,1627360333.622817,3330317347.38463,443628828.931354,1085561496.580397,118359671.201799,448114649.22748,2703865650.288427,134905723.002763,176400002.542192,18252815.088187,
2021-11-26 00:00,1592166906.089776,3323248524.396181,509194266.47601,1106425249.836411,118359671.201799,452035977.320373,2584031466.85346,117044426.267854,166460075.207851,17342772.882419,
2021-11-27 00:00,1628019192.711333,3334610917.307374,501746527.785085,1113670115.293686,118359671.201799,532250020.147012,2644353274.372263,116881311.334279,167483820.93967,17457587.123227,
2021-11-28 00:00,1613871788.683692,3337735322.988274,521929387.919307,1117438178.601466,118359671.201799,533850991.791704,2715674965.644147,104722039.54097,171467706.668825,17714902.366851,
2021-11-29 00:00,1678218765.214438,3344990368.408797,479854935.757623,966104839.850789,118359671.201799,509302488.155088,2858459524.386025,113306631.815157,194319795.208566,17991886.956963,
2021-11-30 00:00,1728399600.661971,3366015798.050001,467816831.857708,917097086.574655,118359721.421799,510378029.640764,2938731269.510027,114104906.857701,194250917.540078,18035440.643632,
2021-12-01 00:00,1708372832.180673,3420737065.57296,455692949.086204,906032008.686596,118309721.421799,509610799.442374,2928006370.113516,139529468.960422,185162996.433055,17984198.413096,
2021-12-02 00:00,1717915814.486333,3442682894.34193,434818849.925046,949474822.279453,118309721.421799,509310426.8534,2908523441.32072,187702390.270452,183560699.340167,17799871.379577,
2021-12-03 00:00,1695335303.480766,3453089994.913762,369612692.599248,945757675.194674,123847602.381799,510990118.861266,2833493022.534928,228637596.835814,181223110.774052,17336534.129252,
2021-12-04 00:00,1705966943.292025,3401570972.289184,406311523.350955,933857164.813051,127356819.961799,512053541.523461,2878157668.408252,116207727.703893,175893170.902296,16676000.210191,
2021-12-05 00:00,1748564632.834063,3395119813.999479,433986553.353697,930063783.916595,127356819.961799,506472763.828715,2920584139.390195,116648543.745233,179371063.365336,16544002.985003,
2021-12-06 00:00,1765384098.438424,3421195332.171457,413474028.581818,1028237203.837009,127356819.961799,499176896.184858,3005766517.60749,130377774.119635,182315768.617049,16736074.767621,
2021-12-07 00:00,1786965259.123312,3423466556.729755,432689810.387066,1034425075.201389,123871652.581126,504371576.686566,3002008862.977284,115835302.347638,181655430.489616,16806852.751774,
2021-12-08 00:00,1854841676.991946,3462222413.589824,399164430.991253,1044721446.512003,123851652.581126,509700551.516099,3044218260.33282,118772028.463292,180807334.167203,17082038.297609,
2021-12-09 00:00,1869859746.928207,3460533618.767649,454856238.989872,1096320306.900123,124101717.24762,611729142.848281,2905311676.078384,114509695.862735,106858933.213151,16456371.663946,
2021-12-10 00:00,1791170651.528024,3458672714.25288,490905235.780406,1093252160.456277,164957498.98762,620208223.714252,2859098752.433307,120923097.797704,103814502.114193,16053470.638806,
2021-12-11 00:00,1781965860.995409,3321584769.231501,511622208.862983,1115299580.534094,164957498.98762,617651916.196957,2922334823.034696,109111991.788787,111658770.026477,16425871.3588,
2021-12-12 00:00,1774980293.146825,3314437301.908053,611344288.858757,1150160071.532962,164957498.98762,622277150.641621,2954663826.454596,107169687.322841,112618758.06505,16588342.926041,
2021-12-13 00:00,1742551988.270116,3341243997.404342,658243818.683147,1156711583.150144,164957498.98762,619686914.626688,2860059762.886984,108118624.454197,107587686.123267,15819694.413595,
2021-12-14 00:00,1710049234.044417,3341048583.017628,679145502.026066,1126405575.785698,164957498.98762,631279968.622586,2925393207.013238,118620116.102971,107919735.768473,15995074.472747,
2021-12-15 00:00,1726811471.368085,3247463476.459574,648341729.141172,1177842278.933096,164957498.98762,628193954.451002,3049146635.032919,110548264.394778,110147695.283205,16240504.820609,
2021-12-16 00:00,1720582049.96581,3248006486.027067,688588790.44643,1163516891.117796,164958112.001265,620127203.563924,3028935888.533936,122448186.245124,110796766.223328,16114319.804251,
2021-12-17 00:00,1761968141.094262,3288957390.71052,694370458.351398,1145158790.889798,164958112.001265,619750703.931395,2988244562.293506,106222287.863693,109298598.972636,15934055.354004,
2021-12-18 00:00,1890401628.162552,3312381390.193074,639948156.103272,1082220122.778658,164958112.001265,619978938.070101,3095252125.92939,123816311.97436,110525268.136502,16134528.175735,
2021-12-19 00:00,1949921433.587898,3332684177.355275,675746770.430113,1031353775.406948,164958112.001265,618429512.370439,3109250228.80054,128156939.381643,109951768.554028,16039620.52413,
2021-12-20 00:00,1892404123.955855,3348606252.482195,633193554.718953,1020134659.235316,164958112.001265,565318602.886703,3127290161.737815,113355829.036468,140854385.939095,16012622.33316,
2021-12-21 00:00,1852562321.854783,3357509507.407316,553851431.150354,986438579.513015,164958112.001265,564699109.042652,3222395497.719948,122315654.101705,142539160.327332,16275269.623306,
2021-12-22 00:00,1855932673.46381,3366364230.537335,550711385.917201,881063375.082103,164958112.001265,562682930.442937,3199294151.336717,120798468.291518,141736972.374496,16419623.312102,
2021-12-23 00:00,1752422364.753956,3413779580.734359,561365388.648013,870908878.343777,166474331.300971,646114824.256236,3222334612.466626,114291093.012065,135118686.142029,16810365.299799,
2021-12-24 00:00,1694652607.82881,3462346702.432346,540659173.775297,880533017.533104,165416831.300971,653178035.928766,3171366220.763188,114139408.977321,134724190.174275,16732782.573353,
2021-12-25 00:00,1800390253.343642,3519154319.398788,552325642.958684,862285836.588785,165416831.300971,691258192.68352,3197488410.568736,111390155.086181,134347491.42508,16882773.005784,
2021-12-26 00:00,1899183261.203899,3545937485.069835,535804658.623181,854544622.237151,165416831.300971,692642880.346572,3180795799.101985,115726730.71494,134036435.246042,16948453.988723,
2021-12-27 00:00,2007365628.690617,3579499168.668853,531065178.60379,783465098.459224,165394232.230971,607544519.508951,3178615094.298019,120112361.001069,144870836.908279,16967847.258554,
2021-12-28 00:00,1975849332.352919,3576317276.846345,546420789.564007,775305444.105186,165394232.230971,608794581.002192,3014852887.278863,125309746.642683,157386782.796888,16317276.846767,
2021-12-29 00:00,1943111864.469768,3547352942.683975,585470017.728511,778990308.512291,165394232.230971,613682817.095302,2943271920.800132,122659642.613222,153460459.45965,16021729.406551,
2021-12-30 00:00,1935431008.690101,3562719820.705368,557839544.54659,748000473.911097,165394232.230971,627049138.250162,2961732647.184149,141545991.681998,154358298.819885,16104100.365575,
2021-12-31 00:00,1974648806.450329,3548722576.246198,553877845.327221,696011643.491841,165394232.230971,624238945.501111,2967305411.521356,115907138.020576,144587195.28155,16039615.373664,
2022-01-01 00:00,2140709326.650715,3570738296.366226,441386037.504521,695601323.051494,165394232.230971,627565730.595468,3013436799.447831,116314736.042817,146039352.346161,16309947.412603,
2022-01-02 00:00,2178254495.683893,3595016690.151569,427549940.084439,727689181.602392,165394232.230971,636061976.822769,3078187116.153487,119247412.585013,147617081.905484,16469375.053883,
2022-01-03 00:00,2188210685.483174,3655192436.320547,432781828.678248,716626986.883463,165394232.230971,643293420.295559,3053854693.5661,117541184.354189,148622967.054561,16551416.086462,
2022-01-04 00:00,2185014080.977291,3673735831.403654,415602103.487082,669843181.330167,165394232.230971,649895939.747337,3080096721.596366,120669498.018538,146648558.437436,16450064.479497,
2022-01-05 00:00,2167133337.432192,3711986550.635607,424037211.365468,633101554.017775,165394232.230971,651002739.965033,3079004901.590143,118703776.470563,141934062.470309,16267138.243128,
2022-01-06 00:00,2151072689.17929,3730718097.210804,478063758.949601,660231059.934272,165394232.230971,652745239.527026,3093215082.916695,107734479.815867,139424297.209514,16036537.809135,
2022-01-07 00:00,2067152645.931132,3727191923.500855,561461229.128518,787441595.620112,165394232.230971,759919808.170729,3097131266.150055,105799054.645453,157844704.525724,15721029.24105,
2022-01-08 00:00,2034832448.321724,3753458803.2062,567341974.472975,804066411.007262,165394232.230971,785158451.312316,3159681649.695567,104578569.120705,155342170.182883,15675953.302636,
2022-01-09 00:00,1889927619.656313,3759816692.092161,563448909.512114,800176342.213255,165394232.230971,805335997.989681,3200709298.867328,105070232.862715,156731214.782964,15867777.57034,
2022-01-10 00:00,1914116950.671156,3747681818.803232,545077319.279,764173818.754488,165394232.230971,813733067.29148,3222448318.639836,103694599.230968,154816695.550073,15722236.300342,
2022-01-11 00:00,1925438922.621156,3786591268.406991,515851841.600347,766881695.631308,165394232.230971,816682193.931341,3336701355.853782,105485324.726745,158445072.759594,15952698.506601,
2022-01-12 00:00,1946282409.788257,3884711727.266402,477056645.55411,742482833.271612,165603887.886219,820086581.661589,3309335201.113907,115015301.773807,161794702.809218,16152064.568368,
2022-01-13 00:00,2033815378.264541,3951907421.803836,468791218.826754,733141834.890318,165603887.886219,834503797.283765,3243015988.465755,113084464.873035,137776149.575702,15852712.510853,
2022-01-14 00:00,2031010854.412974,4067528407.757893,482550097.543261,721483394.854453,165574354.726531,808146812.674189,3292548344.649218,115177900.65495,159351348.252445,15914650.160374,
2022-01-15 00:00,2078609007.653391,4146214782.423368,435910073.894626,732102971.159724,165574354.726531,811768634.195953,3325580454.246818,118024815.407617,153009746.655031,16002156.970232,
2022-01-16 00:00,2116138791.656247,4247962332.63798,454427083.021492,744151276.798945,165574354.726531,808644562.310082,3347204257.226452,120434269.626993,154277523.323472,15968090.129423,
2022-01-17 00:00,2134758185.675617,4286451215.148334,457216728.912263,762583538.729043,165574354.726531,812258195.47002,3304524219.305171,120735876.100411,151125056.994181,15558738.037181,
2022-01-18 00:00,2195965053.591726,4368742050.411967,779135967.913218,772455755.229464,165574354.726531,704345866.316122,3365965610.572068,118705159.025614,143418594.889995,15466783.795878,
2022-01-19 00:00,2107428656.152379,4602542646.701091,847392012.369842,789025830.055382,165574354.726531,704638049.712177,3380305060.380459,118064814.542128,141694969.200937,15232537.977728,
