evt_date,compound,other,uniswap,aave,bridge,curve,bancor,treasury,balancer,sushiswap,dydx,yearn,total
2022-03-25 00:00,491340414.7703307,862061698.4877303,1494960801.6194398,491887691.6168597,1675854102.9458096,1507304807.3920753,13300158.487609636,64341981.12603023,107256314.52855559,115037731.72116685,4291982.7690367475,1744607.881624777,6829382293.34627
2022-03-26 00:00,494049166.4193394,860651561.9796567,1497342099.4502218,484411851.904274,1663232822.4303997,1492498285.7645037,13277834.242678117,64376940.12603023,107948155.7288574,116066405.39535695,4291158.295320773,1743583.4687103932,6799889865.205349
2022-03-27 00:00,494308797.59361327,861551527.5127532,1512398435.6566377,482191001.10722077,1657652219.174671,1497259071.8531525,13620862.402836898,64496955.12603023,107526149.519789,117895559.18688059,4290366.961231645,1727692.7468614718,6814918638.841678
2022-03-28 00:00,501747978.0621978,859660179.4950931,1527710440.30438,473747259.39747363,1662345826.0130825,1480524508.623632,13741403.299953662,65614648.12603023,109401242.06537655,116082187.78330702,4289649.737256688,1726554.442440158,6816591877.350223
2022-03-29 00:00,472338567.4058239,853600591.6537383,1533082335.2367,464985461.4911269,1659847107.029256,1487998644.507312,13727259.97020535,65457790.87699529,108876870.45109479,114226315.31337713,4269103.833223173,1685220.781750548,6780095268.550604
2022-03-30 00:00,454150024.36051106,857249758.329396,1539665087.2813494,476617347.6741024,1655184732.1413722,1506671780.9183958,13792737.735115787,73311250.85952596,101742066.92526278,111872917.71567409,4255975.449728627,1683995.021938751,6796197674.412373
2022-03-31 00:00,461492577.6320666,860428453.9272538,1538234905.9671164,486590186.864432,1648397864.63052,1512540879.9489474,13603092.339706507,82008268.6240502,101803117.35156795,111076585.28972264,4255173.158627257,1683995.021938751,6822115100.75595
2022-04-01 00:00,462952736.5901829,857484584.408858,1544136639.92524,484858556.26568204,1643174535.4450479,1513715724.349173,13727669.205644438,81848431.44985008,103475489.72856125,114234694.92142396,4255173.158627257,1689693.3330437052,6825553928.781335
2022-04-02 00:00,451537871.59005964,862305390.7981784,1558206243.9208004,475695169.28540903,1631373416.3174744,1495831423.8556712,13721911.953474926,81737831.44985008,102011664.29835059,113811823.69703853,4248614.525680707,1689693.3330437052,6792171055.025032
2022-04-03 00:00,453637197.89685637,862793350.570684,1558658102.00174,475756818.9482856,1629627857.16218,1492007300.3187003,13903545.83730988,81815908.68388765,101522725.34439608,114059542.47107069,4247975.940822588,1635352.3714109808,6789665677.547344
2022-04-04 00:00,445848378.37139857,859370385.958938,1564815988.6758857,464000904.0231707,1618918553.8056352,1497502414.013682,13736945.704905642,81794903.97310945,100893337.48020312,112458969.07728384,4154983.1939742453,1635352.3714109808,6765131116.649597
2022-04-05 00:00,447363402.5502903,860183134.150359,1566951365.0212467,471340493.3632875,1597915089.161036,1490582106.0634277,13655398.706283947,81555006.78065197,100737236.74897268,112039255.06106783,4154983.1939742453,1635352.3714109808,6748112823.1720085
2022-04-06 00:00,460961500.14176875,860478369.6873598,1549276287.726763,490219563.99452764,1581117703.7197893,1494107808.1014588,13204903.108548665,80288129.98210597,96094197.86106588,109477741.67206042,4153521.3910126127,1635352.3714109808,6741015079.757872
2022-04-07 00:00,447394645.61288834,858944749.3633739,1558078704.9433038,502780193.8574424,1553732414.3322039,1488300844.916707,13256424.485010993,79318883.19297853,120237685.78021133,109649359.80452073,4153372.2854083884,1635340.485628625,6737482619.059678
2022-04-08 00:00,450738834.4066656,859639282.6536139,1565683570.6226983,510558843.12016183,1544063959.0054061,1479943841.294173,13181731.540046314,79045526.77597469,125475064.82672887,108550710.89645979,4153148.834735059,1427188.8441574937,6742461702.820821
2022-04-09 00:00,445948838.16373456,859835126.0456166,1572313037.1854377,507229380.27405363,1540783892.4587712,1485832747.9316208,13183481.540046314,78924722.59929699,126954217.99690995,112479599.08334675,4147988.6006774255,1427188.8441574937,6749060220.723669
2022-04-10 00:00,448296345.6486626,863646013.200866,1567696690.7227821,498081618.3474073,1534186393.3894298,1485991177.4288433,13200751.765755717,78137627.51960379,128883507.9827156,112133569.68039654,4147031.653544801,1427188.8441574937,6735827916.184165
2022-04-11 00:00,442341778.77321714,864315736.6787809,1526083836.5692482,410637082.6684613,1519519197.855486,1472360908.1069632,12463665.635223253,76845951.86728497,130950472.7012681,108269089.79033612,4143566.6078732545,1427188.8441574937,6569358476.0983
2022-04-12 00:00,444923841.5398968,862225508.4786869,1506946665.9818413,415649568.3684277,1499338193.636781,1471961837.6080408,12460651.109694397,75392240.43272504,137156813.7323286,108339938.25967935,4143207.04828162,1427188.8441574937,6539965655.040541
2022-04-13 00:00,432617602.2220529,862976319.695957,1516600115.8659842,412918336.6097283,1491412304.1462228,1467598721.464324,12575582.8950127,75392265.50202504,138298827.32622442,108150243.6043141,4143207.04828162,1322579.5143467037,6524006105.894474
2022-04-14 00:00,447613942.07828903,856419521.8612938,1509841271.7226024,408702503.513222,1524783231.201104,1479048155.5198998,12488598.961332783,75392265.50202504,127216245.51641192,106787749.5837783,4143207.04828162,1264906.3446624337,6553701598.852903
2022-04-15 00:00,445976862.31872463,855765150.8936611,1501673000.2482994,409940175.4301355,1519444244.2168772,1476925079.5604205,12522876.827642811,75392265.55152504,127824454.16242707,106436386.0518113,4137881.839449123,1259043.0819719809,6537297420.182946
2022-04-16 00:00,445453414.8246391,855174034.9181547,1509151180.6621306,411167119.16692483,1511552307.3177395,1476204161.5103366,12539467.101766376,75323004.13505706,130665237.53897189,107001073.7417535,4133610.0062877894,1259043.0819719809,6539623654.0057335
2022-04-17 00:00,445460212.8354255,848977289.4570355,1526696262.1560931,413119009.94227535,1511806898.863699,1455274143.319441,12475334.822727714,75283955.96555094,131640770.42195389,105780563.40730016,4133535.930504926,1060756.0204966567,6531708733.142504
2022-04-18 00:00,424558523.0737583,848105861.5578618,1539934008.2536812,410714302.3801584,1506005094.1830204,1459259222.2460876,12728198.047808137,80216481.19910735,126065240.13734314,105224049.42885436,4133500.528240207,1060474.6964894657,6518004955.73241
2022-04-19 00:00,419776298.3270461,852256537.0512466,1542492505.113975,402992467.2753394,1513786367.085158,1469510679.9680545,12743341.41658754,80208481.19910735,125137869.6034928,105464096.05401638,4118772.349911809,1060474.6964894657,6529547890.140426
2022-04-20 00:00,376415654.67618316,853696114.2935709,1547052756.05909,403753616.8189581,1546088070.0759506,1409531799.252199,12675885.121259177,69543373.40066975,125405845.18526928,109804176.69592512,4111955.592066558,1060259.484925848,6459139506.656067
2022-04-21 00:00,368592599.58377206,855406459.468701,1544905643.1244202,405760911.4231377,1556108626.1579711,1411698864.28331,12668959.490390664,69543376.85066976,125595389.83293048,107406824.9433896,4111419.4501611786,1019710.9992608308,6462818785.608114
2022-04-22 00:00,369741595.61571884,854968285.5891076,1576139924.6600347,411077129.1400197,1540225550.8572404,1371251086.3517864,12710428.890148576,68773971.07237531,126368558.30451235,108329688.53980836,4111298.6768996245,1019710.9992608308,6444717228.696913
2022-04-23 00:00,371306067.48553085,855136514.8037869,1577894192.4710727,408355458.8127656,1542580186.6255913,1373979114.1851096,12692552.014576787,71343250.41489236,126478651.8445164,107841864.63219391,4110906.057002576,1011413.8970630436,6452730173.244102
2022-04-24 00:00,409627011.1428726,851284435.4162774,1578216242.6046576,416437273.9811588,1521260072.5732727,1376182126.9219458,12637801.98586336,71219804.86759616,126365552.89325877,107221117.4730728,4110667.186829065,1011413.8970630436,6475573520.943869
2022-04-25 00:00,434860876.97428495,871094062.7068826,1579424698.2936976,416300927.2566445,1421560815.1054456,1377459269.1329257,12696832.209154855,70733798.99571134,123482335.00883175,108800400.88895392,4110412.668498089,1011304.3224142649,6421535733.563445
2022-04-26 00:00,412102250.93234926,871064952.8001654,1571992276.2924016,410408210.3840138,1399609051.1036906,1393583433.3992639,12710503.935152035,70647151.19333269,121021497.62320901,106880581.14390194,4106222.37338595,1011304.3224142649,6375137435.503281
2022-04-27 00:00,414241537.69068336,869248494.1553723,1567783813.2196083,407968477.8860455,1386020560.2941623,1396988041.341222,12779815.605464399,70451149.4414126,111339571.15930688,107402804.80759259,4105969.304129248,1011304.3224142649,6349341539.227414
2022-04-28 00:00,432524284.36037946,871565929.0685788,1574994741.8698494,382215814.29877573,1379441441.8184826,1387581921.0229714,12889289.960093342,70571149.6914126,109771764.34330103,85008003.78475066,4105969.304129248,1011107.8623092597,6311681417.385034
2022-04-29 00:00,433430061.80331516,873365419.1835549,1571669546.2084858,379692375.9482673,1359147490.1220827,1388884289.6667478,12623644.951638596,70259002.60553597,105534307.01628453,83372105.71012832,4102961.734119779,1011107.8623092597,6283092312.8124695
2022-04-30 00:00,435081101.08715814,874112074.6861031,1560061522.45679,375490567.0465056,1354951750.7648766,1347420408.745719,13069190.402004376,70038367.46191093,102304658.48259175,81399693.34920157,4100127.833371793,1011107.8623092597,6219040570.178542
2022-05-01 00:00,435385561.4929544,874195313.7207329,1565085989.356169,361745471.9107956,1353641711.1731377,1328616005.45521,13113752.942829262,69655440.52894199,104880581.0497789,82096955.37475696,4099916.149645297,1011107.8623092597,6193527807.0172615
2022-05-02 00:00,440350053.1869242,874222743.8611451,1562126901.842469,363383571.0795873,1326082762.307258,1281203600.007567,13091302.880053334,69655440.52894199,102536102.18378712,82154616.75269878,4099916.149645297,952317.41544919,6119859328.195526
2022-05-03 00:00,450913945.25434875,872502826.3880783,1573880338.821887,364531377.3516465,1277652851.668561,1276252916.6812403,13032908.828290341,69068278.81753051,95643287.41036278,81598105.6595746,4099524.242130864,952317.41544919,6080128678.5391
2022-05-04 00:00,441156222.8609043,872647766.4578965,1581115798.5619168,362261573.29765093,1233054963.2459705,1260102664.7917764,13336490.818980722,68964615.9075305,94633055.8907113,82358983.14519927,4099226.060100607,952317.41544919,6014683678.454087
2022-05-05 00:00,433980804.71386516,873056687.4889889,1577581413.5339715,361358573.2052967,1209379277.4583957,1258616702.0126014,14257096.23817296,68822716.33123672,94293807.02517152,81063207.50751935,4099226.060100607,952317.41544919,5977461828.990769
2022-05-06 00:00,442655068.76939416,873590651.6339825,1598710083.714087,366484338.77825993,1114165469.0785804,1264228949.7025542,14229969.826577865,68147763.03176887,91151854.35897362,80527643.59324066,4097890.616059508,946186.3228577527,5918935869.426336
2022-05-07 00:00,447710589.9570445,875340610.7674233,1590932708.3444963,365930579.67190486,1094383145.857059,1095097833.2398856,14022020.379061421,67847935.87198319,79287832.84443125,79994473.26381198,4097778.681380938,938098.0268674835,5715583606.90535
2022-05-08 00:00,426145952.6429639,872966994.4469316,1579910464.6704664,309630204.3734109,1089997963.8464353,860737058.6255018,16142095.325977106,57795046.885392874,75995863.63823737,79549517.36417066,4097668.6093256082,902186.047728292,5373871016.4765415
2022-05-09 00:00,399402667.64493215,863481502.5216588,1577931059.4652903,184845461.49265864,1059959272.4980383,653976835.1246142,15444797.370123036,55498791.41902013,70994272.21887822,77880334.954643,4097713.324974208,898903.8163822128,4964411611.851213
2022-05-10 00:00,399471537.60950184,870106561.6620885,1587993576.09808,192320165.24391606,1072288659.4059613,550452502.4857553,15760644.8809782,55278370.90168683,63926394.01229294,78516549.34825212,4082229.1461525457,893642.1144899586,4891090832.909156
2022-05-11 00:00,378519144.6076878,672732503.213291,1550314271.6855953,187744329.47468993,894907808.3057052,179883979.28455234,18302894.98089717,54778866.75180869,40641940.80112967,76450244.13907138,4082229.1461525457,893642.1144899586,4059251854.505071
2022-05-12 00:00,352262916.43213904,674675542.936032,1503225852.2303088,182369174.75237715,793666289.2063082,157063384.84769866,22166227.644234076,48907699.47920562,39150445.01570565,75730875.11793843,4081928.009734242,2084788.3480392203,3855385124.019721
2022-05-13 00:00,359900473.4112952,682112815.267739,1507705645.9300208,179656650.69181132,782754824.719797,205739456.9311269,26415476.70306374,48686218.9469106,46800325.76777903,76502358.33563292,4081819.5318775875,2383473.064742794,3922739539.301797
2022-05-14 00:00,354007122.82378125,681142621.9266133,1520788216.1723423,177030571.75367698,769415028.2120118,187117028.7908867,27844720.74627218,48484156.38385812,46940235.98670381,77472421.79305565,4081819.5318775875,2383443.5729077435,3896707387.6939874
2022-05-15 00:00,349061891.6798261,695340528.6568614,1520528412.7173247,191686704.83745927,769011548.0839663,198250873.98773766,29726098.75991931,47653928.62874794,42876407.61891925,78329916.1955518,4080225.0900831604,2383388.989102224,3928929925.245499
2022-05-16 00:00,345480276.8961794,694582774.5509185,1508184607.7217238,182711863.8172266,765508971.3884453,197512148.06091863,30874396.2275327,47124934.528574266,42767708.98029013,77760505.31866398,4077098.248211707,2360770.2242836687,3898946055.962969
2022-05-17 00:00,371947790.1132114,688706032.3380023,1521016581.9275246,185445305.27036715,765934599.8934122,205608402.25165758,32171752.162733197,47174934.52907427,42299571.11808097,78481875.24816017,4075940.487270264,2358885.3440815406,3945221670.6835756
2022-05-18 00:00,366745593.6480791,686665268.6797099,1516741075.4211912,183260921.24321303,741844196.6842327,197689926.2618194,32153084.449076794,47064315.57299135,40946974.685901955,77509559.55331382,4075682.26184227,2358238.157706979,3897054836.6190786
2022-05-19 00:00,373067904.4757868,705699276.7773253,1601716293.2963095,191780842.21023366,742766150.9670087,201184031.82737532,32699903.09526938,47171966.57010171,41972587.340024196,75276125.87075704,4075162.6484654746,2357070.926978,4019767316.0056353
2022-05-20 00:00,366826168.24145955,708057759.0863086,1649676758.1060066,189128567.95026717,723980227.2878327,206590936.90995347,53964576.00779251,47230836.20560595,35431556.17478266,75027382.6254653,4075162.6484654746,2356793.8637600653,4062346725.1077
2022-05-21 00:00,369353910.30258965,696290414.477654,1645715904.0991178,200440687.13953167,716027662.6872871,210122979.0286996,52941594.05231442,46989412.96206028,32992148.570026837,75357945.26985307,4074757.110859499,2355978.8646687185,4052663394.564663
2022-05-22 00:00,367267623.0636236,694845881.5542338,1651545066.1037467,206098991.2680633,716669210.3498026,211861713.25357375,50536508.686767414,46757071.9169051,32464969.93079751,76212909.07199164,4074253.244496881,2355978.8646687185,4060690177.308671
2022-05-23 00:00,374523864.8261625,698720494.9764698,1648897026.4363604,231697980.8675212,714921129.9418368,231635950.22120762,50193064.69228797,46585923.73173991,33853340.25715952,75870640.00632204,4072089.1980716987,2355978.8646687185,4113327484.0198083
2022-05-24 00:00,369059317.0041363,695770437.6542728,1666905343.2257686,231995630.81645033,711975236.4257594,226933950.4115278,48065994.95641986,46336870.92473748,32183660.032764066,76531747.7174728,4072089.1980716987,2355989.15468324,4112186267.522064
2022-05-25 00:00,370863567.9330865,706918222.5265058,1670040521.654442,231712357.64632052,706868817.1514173,226686349.0206351,46443186.69240321,46280605.93993745,31883067.284753744,77198785.5940025,4071220.457398415,2355989.15468324,4121322691.055586
2022-05-26 00:00,375207130.2168321,697268301.6110822,1690726081.9930713,232842823.9211929,708549216.8718312,234084523.84242982,45934393.851628765,46041510.74560321,31317658.218808647,75518302.86845,4070785.828632298,2355989.15468324,4143916719.1242456
2022-05-27 00:00,381639712.77423084,696955152.1970848,1699850657.820372,241420240.69137472,710374958.6443456,225646550.81261253,44602700.86915195,44519343.11140266,30874985.46529795,74394234.72851217,4059161.757853875,2355989.15468324,4156693688.026922
2022-05-28 00:00,378738159.88916457,695773023.0643487,1725857645.0098078,236626627.59454104,710115932.076815,234271643.6641485,44772326.3924013,44271627.257961944,31124830.768444635,74891737.35350502,4059072.1617517914,2355147.971771621,4182857773.204662
2022-05-29 00:00,382609458.54405653,690699320.3674257,1726339376.8806973,195789827.92500585,710879833.5870874,245459995.59039897,44646128.38579617,44230667.336535506,31186805.16685588,75862107.54859136,4052350.2754807686,2354187.973155332,4154110059.5810866
2022-05-30 00:00,386681988.2482023,676125278.477038,1740771622.252229,197838994.60560268,708330882.5323358,284350276.7147127,44400542.66988375,45152968.71218726,34185501.572644934,77092951.69322583,4052350.2754807686,2353987.158519921,4201337344.9120626
2022-05-31 00:00,386695912.3546671,675918832.4897949,1793537821.8923352,198215534.43505347,713043330.8716377,294414315.3209497,44261580.788029514,45108218.46328417,32812449.653203856,76629956.11767013,4052259.879465632,2353987.158519921,4267044199.424611
2022-06-01 00:00,386936646.75082546,675411979.0092387,1792925249.1305637,175312898.94584993,712388155.3836514,317603862.1306002,43808249.37819639,45018328.757892996,31844505.70189633,75885616.75497538,4051241.3797733244,2343432.4851012197,4263530165.808565
2022-06-02 00:00,389136151.1772016,675163819.0448235,1780489756.8113773,177647748.45648903,733072984.5055081,330307207.866398,43812556.59635947,44749283.49325399,32635364.266106963,75378394.48401546,4048151.627608594,2343432.4851012197,4288784850.8142433
2022-06-03 00:00,387293690.2288857,674375672.2816902,1791693892.6698267,179494009.05673704,735962673.4590825,343822793.0402059,43526818.03313117,46471547.577516235,21856349.87373309,74761179.11343716,4048151.627608594,2291510.3143519876,4305598287.276206
2022-06-04 00:00,390972059.61697155,674250034.3731877,1845562158.4550862,183692910.5645447,734970707.9293475,332454376.57736003,43818597.292036444,46471547.577516235,22300752.991530307,74942203.65311378,4048097.4055398474,2291510.3143519876,4355774956.7505865
2022-06-05 00:00,390664831.2472757,680273006.7843581,1852384297.9430428,184222832.32459834,748002864.6435091,343282238.44668055,43916795.641643204,43861740.29218576,21973730.229119953,74877086.60329476,4048013.3764112704,2243948.405647974,4389751385.937768
2022-06-06 00:00,393991345.79259825,679704807.0469835,1876169858.0332406,179536126.39489728,734288876.4505026,349544748.9789174,43740374.2813145,43960324.28321061,21897360.089178015,75020320.06089604,4048013.3764112704,2243948.405647974,4404146103.193798
2022-06-07 00:00,362190632.61167693,680499321.776814,1867645742.0732276,179962169.1508601,731188916.0296112,363174351.94750005,43564906.43158292,43881205.542685546,21948748.22516542,74371132.38908339,4048013.3764112704,2243948.405647974,4374719087.960266
2022-06-08 00:00,388430567.34380573,679824572.1280019,1921958522.6600888,159102146.52283016,732826275.2520944,383295723.3196187,43928179.98932858,43803693.93248821,22812475.892387368,74234446.55054852,4048013.3764112704,2243948.405647974,4456508565.373252
2022-06-09 00:00,392988666.6717051,661317606.269003,1932455335.8699915,158646182.5915277,732155088.8287464,372875390.1896578,45683286.5622091,43411110.01379963,28150455.068131752,74696541.12541912,4048013.3764112704,2243948.405647974,4448671624.972251
2022-06-10 00:00,391260091.5961116,656556986.792124,1953755017.9754465,211996149.33358204,748148849.7566334,358541815.3791596,45575030.07775244,43299441.684069954,27889003.964177836,73563453.53279494,4047931.6431817603,2242334.5109392996,4516876106.245974
2022-06-11 00:00,387479255.5247035,660227699.8419998,1949165159.094966,211992028.96500218,745663702.2020007,327484186.70577353,45055472.59621355,42039740.45727558,24745677.91789489,72447703.67863223,4047931.6431817603,2242334.5109392996,4472590893.138583
2022-06-12 00:00,380486439.35925317,659896716.8480856,1934000233.270967,209318199.32745734,742775531.9949007,312381925.15712184,44652725.211906716,41654389.72863486,35535741.237633266,71705432.70277274,4046478.8543482046,2242334.5109392996,4438696148.2040205
2022-06-13 00:00,367855016.05344963,651962355.3294399,1863261606.327205,196739464.42846385,688818969.3096468,261356467.02219382,41932452.87609417,40545370.68957607,49303781.27665782,70525804.61058766,4046478.8543482046,2224785.6977611464,4238572552.4754243
2022-06-14 00:00,349054300.0174644,645908010.5634989,1860819644.8557146,183260832.68754208,656046140.6100298,232767303.34002185,41600833.41353205,40284061.04113569,50273855.59082345,65503873.58460175,4040877.532742395,2230630.0186537774,4131790363.2557607
2022-06-15 00:00,331142163.54580784,645049332.5281559,1909212435.248962,135317097.34741697,635710021.5873504,229993883.5914803,19450414.2610559,39255503.60720895,21561069.13773467,65613845.761404835,4040473.014763446,1964124.0141823743,4038310363.6455235
2022-06-16 00:00,344872475.51412004,646453397.3983661,1941366206.8798811,117271054.73903325,637432430.3679496,218584037.9683744,19206381.139108066,38896005.47751058,19483690.35475292,65058293.51776166,4040340.6061725416,1988391.269454616,4054652705.232485
2022-06-17 00:00,251517883.09992337,646532188.717693,1981890656.4851625,205146331.55002013,630780672.8298819,207788429.59611866,19043377.837109115,38842116.7941158,22205871.243143678,65402393.52746915,4040326.331369484,1985733.1664870859,4075175981.178494
2022-06-18 00:00,310762308.04221267,648190564.8810239,1946185519.341228,137146445.78294405,628905921.4815478,203943282.53713074,18638330.044874776,38483174.96182418,17890609.549203563,64911781.54475681,4038471.5854545953,1950461.9997923502,4021046871.7519937
2022-06-19 00:00,307624314.75898695,649399913.8957155,1980807559.6963346,144499332.1149537,625723933.0566849,199658633.1291777,16580046.643627662,38310670.15180336,12828388.377233036,65602901.299654685,4037316.065921338,1941982.2638667768,4047014991.45396
2022-06-20 00:00,317534618.77393436,649963604.3196698,1996894210.465342,135642106.9103279,626186853.75458,209816912.73290876,15534047.628276467,38270096.87049991,12953143.910198055,65672007.24862174,4031307.274509966,1876246.609957965,4074375156.498827
2022-06-21 00:00,319494108.98599005,645029762.7097546,2016612672.3591306,136236816.44527814,616072340.2552354,217940126.02633455,15478644.867504753,38703142.80566997,13792364.630472116,65701111.231782876,4029033.344520025,1876220.0444486323,4090966343.706122
2022-06-22 00:00,319314872.7453704,646064710.8477291,2031656072.2463593,136343789.92767695,616624767.5760293,216700125.47701174,13030372.264455736,38604893.39627311,13427174.118413972,65294166.47566889,4028773.5989922243,1876055.5068084993,4102965774.180789
2022-06-23 00:00,319830433.2285745,648781233.0201678,2067068344.22701,132844549.20960936,612793400.5193309,228821900.61051187,13054168.136174588,38559097.59879379,14137076.179159248,67303360.32720302,4027773.369472558,1786570.3748067836,4149007906.8008146
2022-06-24 00:00,323204756.57240325,649440748.1973056,2091404866.7971084,135509183.46856347,606096671.020455,247569485.61803558,13284933.831082107,37874730.59879379,14868955.774249727,67786501.93258794,4027159.513858072,1830570.3748067836,4192898563.6992497
2022-06-25 00:00,323328093.9035223,649622924.8269575,2101679361.2733645,131871090.57418278,612864730.3562497,255653472.17778677,13023830.582807979,37934693.59879379,16194057.59974125,68011346.2238917,4026948.518178216,1830570.3748067836,4216041120.0102835
2022-06-26 00:00,333324966.83395636,649708270.3666004,2103155548.3670485,132589813.28034328,612771277.1400328,258871897.01315355,12418757.395320963,37879242.35463412,16874998.393558227,67931618.48681092,4021695.928105812,1830570.3748067836,4231378655.9343715
2022-06-27 00:00,312933045.35863364,653793173.3515695,2104029784.6901903,148666954.51070616,611268064.275977,246300663.48674884,11672150.794841329,37879242.35463412,16669879.551506974,66911948.23744512,4021510.629613199,1830570.3748067836,4215976987.616673
2022-06-28 00:00,273039244.3729636,651141176.5138148,2109296514.2110085,153756073.9069016,605732609.5629042,215804772.6579798,10258443.48869723,37819745.303936325,20506174.38524778,66564976.047002986,4021510.629613199,1829660.778350554,4149770901.858421
2022-06-29 00:00,281497804.92754924,652397261.2007589,2087511768.615728,155081797.4368192,602083976.6418579,221029597.94616228,9410801.186456414,37819745.303936325,15047265.557720928,66192421.657983035,4021249.097261324,1829593.8124244479,4133923283.384658
2022-06-30 00:00,293227934.3469534,652115766.7734478,2091932566.9816854,163119946.9870096,593978164.9263387,211316022.20935273,7957768.19303394,37812698.089595936,21454761.933336727,66044543.83156227,4021249.097261324,1813217.2126020978,4144794640.5821795
2022-07-01 00:00,324479448.27147704,651044962.0259378,2122359691.9382787,184678952.91280073,597217015.4972944,211280339.7806009,7863914.257709875,37734811.87966105,25765035.726757806,66057438.450136505,4021249.097261324,1813217.2126020978,4234316077.0505185
2022-07-02 00:00,329624154.9751123,650864478.2561288,2098979250.9735658,193709784.60304406,596023369.6766982,209921167.84744844,7643404.182573647,37675488.28186132,25586331.166848056,66198315.22942107,4019359.6746228035,1813076.6935270193,4222058181.5608516
2022-07-03 00:00,327027999.3427691,651058184.7199073,2125334849.209213,193861280.00339195,598151201.6300176,212894503.95446593,7614426.1146466965,37675488.28186132,26052999.216247912,66329774.69670666,4019108.190302137,1813062.8693108684,4251832878.2288404
2022-07-04 00:00,369006888.8078029,653147037.3839384,2135655768.2752094,202903415.2977381,595775845.8534436,212109114.8788693,7664355.638070177,37675488.28314442,26449894.69539321,66780633.546749756,4018831.0094714663,1813062.8693108684,4313000336.539142
2022-07-05 00:00,378787036.542181,656873191.9919343,2164742574.571281,200481224.78902936,602753296.9297153,212730025.4931012,7541121.1461382555,37675488.28314442,27449854.951465756,66729657.02320612,4018620.180067545,1771386.6243589888,4361553478.525623
2022-07-06 00:00,368506959.57386476,653560179.2550658,2168908493.3329444,200179508.32318056,579551017.9460626,224530911.05510122,7558834.664037267,37660226.28314442,19107281.81879949,67132202.15287714,4018620.180067545,1825059.728671194,4332539294.313816
2022-07-07 00:00,368475955.42378354,654068865.1343524,2136996675.1256046,204886705.0605797,362099969.6300392,241335302.1312838,7656860.317878768,35910230.62369998,20545025.495201413,67175876.85299323,4018504.934168228,1870975.7252496122,4105040946.4548345
2022-07-08 00:00,368390206.0933131,657010340.6806339,2136996902.3269432,223208282.22347707,360873915.04822487,250392368.46525127,7588699.456726076,35910230.62369998,20520644.894181732,67145033.23876792,4017384.873568084,1906388.5027963358,4133960396.427583
2022-07-09 00:00,365984510.8025685,654848624.421082,2159746714.6579223,224855920.61357844,361537110.72354805,258915217.32041326,7583764.893040223,36070092.62369998,20866378.186027117,67277623.90493034,4017384.873568084,1906388.5027963358,4163609731.5231743
2022-07-10 00:00,365543115.75398487,654860803.7293613,2066647306.014596,223513395.0342949,360995074.4717126,252174204.54075804,7463975.515350196,36070092.62369998,20536896.232093282,66998671.798074715,4014984.686432572,1901560.397263797,4060720080.797622
2022-07-11 00:00,400374742.38568217,654838152.4737116,2041504959.74876,222291673.0801484,359825981.504986,240892848.14366546,7303565.724043211,36070092.62369998,20660915.252338715,66703543.75882827,4013896.307829987,1774171.1285118593,4056254542.1322055
2022-07-12 00:00,449482443.14311403,654566424.4066896,2043527447.3147733,224673272.2537387,359132235.0836881,236229456.0432279,6785455.900942173,36222957.62369998,20776383.943625327,66570402.62736898,4013854.4514998957,1774790.4134871964,4103755123.2058554
2022-07-13 00:00,504142722.61396503,650887287.7993028,2052096350.8825564,224975531.91053802,359438167.0070168,224808665.60019097,6855679.243453378,36154558.069415845,19160155.89216037,67418545.74303019,4012854.864926134,1774790.4134871964,4151725310.0400434
2022-07-14 00:00,503448465.3304992,649924295.4865284,2055829345.3303654,225488398.0366285,362421661.86754256,239072331.0587442,6947406.727761855,36309933.069415845,21877311.959249098,67731841.58663654,4012854.864926134,1774813.4103297205,4174838658.7286277
2022-07-15 00:00,511689382.87316763,646912441.8304167,2097578896.1724317,226762849.87963793,361442053.9137993,265751842.65880442,6952551.487842247,37876301.10349185,23486766.03502659,68128713.56158742,4012189.927985568,1770629.1725043114,4252364618.616696
2022-07-16 00:00,511817348.6733728,647027773.8022233,2129793409.573422,224041285.56392896,362097259.0861643,284451768.6030248,6982276.384478395,37868801.10349185,24557437.96881456,68861498.02223255,3989882.776809637,1699313.476572079,4303188055.034535
2022-07-17 00:00,512968643.31440675,647119866.9340194,2239010846.7412157,233281199.39357492,357663033.998546,297831139.5641077,6962100.678332471,37868801.10349185,25375692.576738827,68723199.43264222,3988813.756720576,1719808.6386315797,4432513146.132428
2022-07-18 00:00,501632972.787564,646699200.8965683,2306605874.829699,223770010.32301593,357555582.33033085,315321108.0998307,7179388.60766076,37913801.10349185,25753699.12237749,69634932.78006399,3988189.7798747793,1738308.184538633,4497793068.8450165
2022-07-19 00:00,499260535.3633563,643003392.3461305,2301777220.129804,234429138.55731162,359223535.7927859,346095116.9526593,7242958.743622965,37009458.10349185,25752366.740278307,69545197.5176633,3987976.5742796455,1784365.13247625,4529111261.95386
2022-07-20 00:00,501846441.027033,638072147.0930234,2281743373.365268,236657386.11325404,359700860.5431927,370489423.8584307,7096333.18268212,37063421.10349185,22244988.902318142,69191949.79187281,3987805.5014321636,1784240.2281636603,4529878370.710163
