evt_date,Curve,Bridge,Aave,Compound,Treasury,Other,Uniswap,Balancer,Sushiswap,Bancor,Yearn
2023-03-13 00:00,102182173.507253,1383362270.782774,111900177.458212,25137611.526131,73912372.849183,3860194.879302,697786821.771884,2699481.321068,40583760.768274,299560.180543,278355.838606
2023-03-12 00:00,80880933.095689,1356121489.080018,9990113.400057,16466258.352663,73912372.849183,3891466.994253,690860960.2457,1589058.234515,48204315.325675,290843.031458,216287.275576
2023-04-06 00:00,179784049.736595,1592999998.833687,224799217.295644,71158671.78649,73912372.849183,3897346.134717,721407270.384538,10579641.386135,43875715.901159,341736.809263,867118.388206
2021-03-19 00:00,428438844.665423,1059280020.352004,27534180.452263,85061589.571705,,3921100.321231,285491024.319238,,225465057.080422,,4675750.923036
2021-01-22 00:00,152255093.809111,9594029.944988,10309114.981853,19245561.836453,,3940669.28762,213512060.7427,,82064021.373549,,0
2023-03-28 00:00,178146107.578833,1545329598.164429,298207105.502517,55996768.222162,73912372.849183,3946372.963999,721066597.51496,11011479.424845,43466008.535971,334152.931503,738826.41783
2023-11-05 00:00,58533225.805014,1949526076.813977,47786460.590586,35384972.523664,63912372.554,3987101.677108,706328717.448579,1209275.630139,41308258.566113,142159.66123,18007.694615
2021-03-01 00:00,238525999.215627,424149065.683631,10358835.719303,53118267.583464,,4141835.160842,219907088.20439,,148224106.942156,,0
2023-10-24 00:00,98708908.266874,1829713178.924188,48610479.192354,54588875.406383,63912372.554,4144673.892785,732610889.295326,1723069.596875,40946520.389493,144701.064446,18312.136432
2023-10-26 00:00,83396416.765835,1872619218.498937,49285772.442177,65148739.678121,63912372.554,4173636.555636,731285640.681538,1471282.654478,40995479.72896,140085.163686,18312.136432
2023-10-23 00:00,66029236.248871,1804118977.471059,44914288.592525,59939013.494933,63912372.554,4179144.902682,712171522.000181,1499510.851544,40877424.371365,145757.513973,17409.383364
2023-10-25 00:00,82927644.083888,1836797055.020707,45787593.806497,58443353.258675,63912372.554,4183572.473735,707471144.643536,1415998.451759,40931548.86723,142260.059884,18312.136432
2021-03-21 00:00,444419098.524095,1036778830.5485,48844028.011536,117014982.344328,,4229367.604387,283577518.937961,,230619377.864122,,6371554.836306
2023-10-22 00:00,73357468.182193,1790743319.921493,49725986.284598,54505596.397364,63912372.554,4234630.393487,713343769.294851,1499018.405877,40595539.768605,143358.63399,17409.383364
2023-10-29 00:00,80198681.434738,1898333307.587423,48003403.721506,63024840.067472,63912372.554,4283670.830088,703936927.591918,1332547.735033,41004819.742986,143468.889003,18312.136432
2023-10-27 00:00,81359767.283433,1884361786.192629,46962937.265503,66590081.043675,63912372.554,4366452.41366,723427103.778619,1441441.134247,40934301.865658,139848.575369,18312.136432
2023-10-28 00:00,82550328.955701,1903400554.548958,48273061.938329,63606753.481449,63912372.554,4367615.448345,716255001.013279,1371060.972064,40941811.951265,141096.616846,18312.136432
2023-11-03 00:00,70899403.405579,1934560664.004127,48051933.482797,52818970.210444,63912372.554,4446043.563806,717447097.097855,1325173.911492,41104109.308693,139925.081557,18312.136432
2023-11-02 00:00,83234240.127374,1907729551.885007,51547330.247728,55670454.970168,63912372.554,4468601.354714,721564752.925005,1321320.508303,41043987.536812,139948.454891,18312.136432
2023-11-04 00:00,66531076.306797,1941960179.66432,47786460.590586,49928347.305086,63912372.554,4494951.665886,705954888.947331,1233243.344916,41185438.092187,141203.592547,18312.136432
2021-03-13 00:00,432266542.851533,369458798.212234,30195917.481197,346416118.653352,,4535111.562435,257750493.617586,,215225782.77098,,10063197.658719
2023-10-30 00:00,70652914.509796,1900615018.902093,47109766.099667,54537253.040635,63912372.554,4550731.559261,700968250.65865,1367555.671368,41036335.601227,141812.794638,18312.136432
2021-02-23 00:00,360689936.154669,255024200.750653,29170297.891871,77494767.64888,,4583867.524335,197924174.391282,,114716704.324109,,18529209.975272
2021-02-19 00:00,305123261.179246,14135317.238915,15860858.221622,39531167.955668,,4619448.242421,235994462.474444,,164091764.92146,,0
2021-03-29 00:00,400969865.630935,1053893786.884588,34205066.147361,71805166.484488,,4626607.579795,262072880.52512,,169959564.029135,,0
2021-02-26 00:00,335992425.059632,423712066.997356,20658945.492978,62237427.53064,,4643199.040756,209670739.361485,,137201518.74158,,8387184.381866
2021-02-18 00:00,314217143.887294,13747098.296529,39569220.384366,41072515.716337,,4661367.947705,234527202.408571,,161537601.723682,,0
2023-10-31 00:00,72340192.193463,1901871519.127236,48570448.738443,59511695.515603,63912372.554,4701516.255345,708914778.809328,1398396.2038,41040313.612991,140735.955989,18312.136432
2023-11-01 00:00,71548412.008072,1906866786.519557,46012844.443138,58692450.006027,63912372.554,4718477.180642,709648531.927185,1263679.671187,41140332.199764,140355.82302,18312.136432
2023-10-02 00:00,80995195.922505,1709655696.723216,57957459.994359,58943927.944327,73912372.554,4754637.074965,710819800.257092,1699232.710885,40717054.413656,285805.948372,19260.261294
2023-10-07 00:00,66799617.68052,1729285645.863822,54229244.327489,49809460.617542,73912372.554,4757396.908014,709021888.219136,1625849.073005,40652379.284875,283180.81215,19226.862586
2023-10-03 00:00,93139065.964699,1713598873.457712,56509301.391163,58213812.15967,73912372.554,4757918.465951,715793888.872325,1737129.258837,40688324.345647,285514.76698,19260.261294
2023-10-06 00:00,77013739.661866,1728674390.576395,54514835.35638,50823455.565505,73912372.554,4787717.504418,710380540.252409,1628143.638941,40680539.15633,282731.521737,19260.261294
2023-10-04 00:00,97904923.202908,1728183064.454205,56495120.884934,56912288.575378,73912372.554,4790951.706523,718052913.119762,1723526.664843,40676452.855697,282570.58619,19260.261294
2023-10-05 00:00,83811701.224593,1724339812.664069,55391708.20319,52079651.413511,73912372.554,4791917.901008,713102864.577135,1690521.00423,40590958.266921,282637.797614,19260.261294
2023-07-31 00:00,131886366.297799,1387086427.134005,114290071.680342,56677351.932436,75912372.849183,4792522.026595,799530658.655236,11448215.832699,41009772.750902,276775.907026,22429.180323
2023-08-01 00:00,165832965.611982,1398783978.180734,66755774.381929,45976383.373915,75912372.849183,4793398.805321,812312990.986574,10743994.862622,41043183.034184,273843.887848,22451.013273
2023-08-02 00:00,164122279.165948,1400474842.652266,69114668.647074,52745474.313644,75912372.849183,4828274.914835,808974875.15133,10640538.190619,40965241.987678,273461.413106,48709.780873
2021-02-27 00:00,320881455.721252,423944893.139441,20979769.953617,52263914.14894,,4829622.378588,211315293.485968,,143680483.688618,,6829462.06006
2023-06-24 00:00,135492036.585885,1461989073.041936,102194962.222974,66164803.397432,75912372.849183,4886650.741465,731112878.889473,4814438.618549,40979248.855866,282409.520235,14428.312529
2023-07-30 00:00,134886451.430804,1413894255.573568,95512732.817138,79411345.598364,75912372.849183,4924395.345569,784472502.720825,9496371.740437,41033281.531657,277920.625716,22429.180323
2021-02-25 00:00,325955172.75833,392500956.853316,8007411.986522,52816215.853747,,4948965.759403,207869696.574147,,140517054.917616,,4735280.524109
2023-06-25 00:00,140404965.827471,1459721269.655551,102196677.56221,69062246.684402,75912372.849183,4950826.569006,737638179.458419,5206518.679716,41062107.219936,284856.395235,14428.312529
2023-06-26 00:00,159103083.580156,1457842699.370024,105400446.368616,73105295.825248,75912372.849183,4989460.573941,751404970.402123,7921124.4767,40934289.168021,281194.312728,14428.312529
2023-07-26 00:00,165525999.926479,1397460419.789581,129245774.093513,105334808.293256,75912372.849183,5062592.539688,807445305.16118,11778412.402951,41059517.270544,277753.458538,34293.542565
2023-07-27 00:00,169555415.275923,1402133861.731167,128091136.071112,90503183.877572,75912372.849183,5063129.539688,808291512.905604,10970044.631169,41022988.925766,277753.458538,34293.542565
2023-07-29 00:00,159576427.92486,1408638295.597147,123681749.203127,79964219.591403,75912372.849183,5064009.615307,801291809.684177,9307504.141439,41071693.675872,279111.190199,34293.542565
2023-07-28 00:00,165298873.140191,1408852549.582231,128849743.073777,87365767.506949,75912372.849183,5069382.566736,805512498.575836,12222137.043269,41056333.237665,279165.458538,34293.542565
2023-07-24 00:00,142824695.621557,1419001005.853433,121528380.818474,112427950.689293,75912372.849183,5071766.897019,802398411.023368,10905975.839533,40980786.057412,277964.491778,34293.542565
2023-07-25 00:00,165761579.659653,1401291241.693564,128907736.317724,104105049.110655,75912372.849183,5072111.791658,803948716.86525,12350769.893942,40993568.874637,277597.344476,34293.542565
2023-06-29 00:00,187358623.279413,1453557502.535146,135436093.571143,60586901.127483,75912372.849183,5083220.638326,760845258.683671,11795666.527781,40896565.410702,276999.59455,14544.995813
2023-06-27 00:00,156799728.13652,1468268924.25343,119819231.490611,63991726.636886,75912372.849183,5083317.190972,754223077.647578,8690870.820412,41017854.985121,281818.312728,14558.158185
2023-06-28 00:00,174275945.060175,1454586784.410921,118212046.409696,61542734.261946,75912372.849183,5083642.964245,759375664.112752,9887730.924629,40839117.624843,275124.006176,14544.995813
2021-02-17 00:00,306340596.874191,12119256.068357,17120931.290486,32019840.885697,,5085298.44526,226058837.701342,,181905020.018782,,47230.222914
2023-06-30 00:00,207908555.721731,1413639752.941644,115300830.958665,56053222.385583,75912372.849183,5085836.164223,770556718.354441,9833730.743913,41108408.562257,279940.160189,22525.429421
2023-07-01 00:00,204070636.646045,1420846020.834022,107788463.593198,54177844.624984,75912372.849183,5091981.496599,760940875.980839,8259328.095289,41069697.356919,281296.696501,22525.429421
2023-07-02 00:00,188494538.653581,1427988070.341507,108050353.097249,53652083.358575,75912372.849183,5107124.31519,756521307.743907,7065330.050354,41171370.09019,282179.73785,22525.429421
2023-07-20 00:00,151387990.891541,1417886371.265204,107545624.724245,80191247.423048,75912372.849183,5130969.04907,789268521.132081,10011586.301581,41082512.660996,284809.200603,34248.916376
2023-07-21 00:00,145525656.731466,1417985169.125368,110228694.566882,84352194.750707,75912372.849183,5131823.903539,795986055.454073,11395148.210214,41068236.857974,283830.959729,34248.916376
2023-07-23 00:00,147582261.868945,1411484122.03229,119446136.350328,85588782.945274,75912372.849183,5132226.346876,790275432.216392,8534532.971807,41067877.99142,281959.545214,34249.916376
2023-07-22 00:00,150364023.677695,1416341629.916809,116207216.557578,83046050.252087,75912372.849183,5137056.131587,789801055.104543,10135093.727705,40982443.886382,281860.420214,34249.916376
2023-07-19 00:00,145593950.113805,1418373445.744656,110207719.592031,84014740.647489,75912372.849183,5137056.319573,780644048.99279,9753347.149438,41076845.344122,280541.133439,34248.916376
2023-07-03 00:00,152009979.647897,1416263833.51682,108153948.981846,51553899.331107,75912372.849183,5160949.981186,750548877.623353,5353824.837539,41210082.306288,286260.735324,22525.429421
2023-07-04 00:00,152263287.210888,1415674818.773756,108504419.905849,52637876.354679,75912372.849183,5162267.068867,752961842.337881,7181206.051815,41113332.115544,287695.787063,22525.429421
2023-07-05 00:00,143122946.735638,1415651996.610516,129906831.224744,61034790.616885,75912372.849183,5164749.776136,770331993.319644,8466681.371623,41030823.123256,283504.028072,23875.481931
2023-07-18 00:00,142127431.360064,1414436148.665916,111114247.399307,76817410.763606,75912372.849183,5183568.176279,769656745.270938,8325591.586395,41044875.208507,280634.955505,34248.917574
2023-06-23 00:00,144497919.864402,1451025978.236154,109210133.05947,66614543.811562,75912372.849183,5186023.474649,736233656.346138,4831676.207139,41027380.059549,283170.123195,14447.388969
2023-07-06 00:00,160391869.276915,1428848948.210424,117822554.956326,47077981.404636,75912372.849183,5220090.477944,763489141.628517,8531599.121964,40906709.736013,280860.80877,34248.917574
2023-07-07 00:00,153575918.021227,1425182817.092876,127011377.541558,52969777.770919,75912372.849183,5261550.794157,781893739.771786,9955821.785756,40946061.759477,280860.80877,34248.917574
2023-07-15 00:00,120332468.525543,1416813583.754916,130955658.296085,84827343.48358,75912372.849183,5287553.250482,734510357.160912,5502142.685209,41142563.608398,284590.389031,34248.917574
2023-07-14 00:00,113807264.667811,1425809387.408024,140057480.612335,70828910.268238,75912372.849183,5305434.525204,732296752.878059,4834158.934909,41182344.715431,285698.778727,34248.917574
2023-07-13 00:00,130477422.89232,1454881289.112262,122787607.166799,75686023.031064,75912372.849183,5315254.516465,750212433.278534,6202520.060456,41386954.991243,286881.097415,34248.917574
2023-07-16 00:00,123988310.447086,1438898076.566704,110716957.26806,74714796.793402,75912372.849183,5320260.992839,733415313.830308,4926609.499613,41166979.147593,281463.892352,34248.917574
2023-07-17 00:00,129058166.495178,1433588975.289984,114383032.047033,78838559.473016,75912372.849183,5325014.041619,759171752.703533,6315647.587461,41123930.930442,281179.824606,34248.917574
2023-07-11 00:00,149912010.55057,1451288711.16219,121039476.850848,74952371.370011,75912372.849183,5374693.824737,781873558.731784,9745212.617446,41010257.56529,282099.624028,34248.917574
2023-09-30 00:00,96221502.796617,1704345874.214442,47948672.373639,48055323.305066,73912372.554,5383895.913261,708077098.628378,1925957.64732,40743423.11887,288917.77483,19260.261294
2023-07-12 00:00,158501009.593384,1448944360.950177,116360599.965842,75214475.631317,75912372.849183,5386942.234771,786616104.007002,10459279.112138,41029176.191579,282099.624028,34248.917574
2023-10-01 00:00,101207489.779348,1710898805.778684,59733683.079006,50595649.20427,73912372.554,5386984.004572,709452749.113995,1984865.890688,40901006.707915,294230.204266,19260.261294
2021-02-28 00:00,282964598.121088,423561533.311765,9945515.621065,64573085.77856,,5387302.510153,212666211.686791,,143761395.187007,,0
2023-09-29 00:00,115709872.653957,1703306005.202542,63359862.042859,46958227.927308,73912372.554,5387700.954908,717819948.412718,2077486.552025,40720223.129748,287721.050427,19260.261294
2023-09-27 00:00,153589550.137869,1697802274.041791,77797028.22431,61262946.722131,73912372.554,5401045.814661,720820610.558636,2176562.066886,40520761.159335,283314.709795,19193.932887
2023-09-28 00:00,118953042.021339,1703740084.402008,68050221.490667,53381004.206706,73912372.554,5414680.372588,713179797.086677,2118576.214542,40668488.240702,286524.290995,19260.261294
2023-09-09 00:00,138571890.165311,1548768640.98392,73419244.144563,62376516.714908,73912372.554,5415887.334969,723758021.428012,2138931.657848,40549575.141584,294708.06041,17261.913624
2023-09-06 00:00,146549160.010935,1553115888.679834,68577289.290371,66401011.435806,73912372.554,5432069.940473,723847547.384117,1866464.622031,40572532.20074,297315.999117,15390.643624
2023-09-08 00:00,138215119.571245,1548932685.977433,70941487.491697,60329647.730575,73912372.554,5432699.913072,721208846.849761,2158250.250081,40551024.909741,295244.008275,17261.913624
2023-09-07 00:00,152617103.945638,1538274914.352597,69517410.302415,64774536.204682,73912372.554,5432941.423342,719938565.458462,2059590.649287,40620442.317054,295462.181746,17261.913624
2023-09-04 00:00,136457032.295194,1520184879.395601,66103747.140612,61319868.690295,73912372.554,5434908.370484,722541107.850441,1818920.719143,40559030.062918,293111.859429,15340.827525
2023-09-05 00:00,148524887.16998,1535654800.476924,68377519.632662,61959376.310057,73912372.554,5439987.429752,718854752.008995,2180107.408595,40566592.715172,293111.859429,15390.643624
2023-09-02 00:00,130403929.187991,1503123573.893511,76225354.530705,65405092.837917,73912372.554,5446214.405802,717278422.11854,1726871.7868,40517014.753379,289763.55662,15340.827525
2023-09-03 00:00,127324476.546324,1512388682.344677,70029025.781891,65697323.405723,73912372.554,5446493.54214,719185468.774445,1630124.904379,40541739.674235,293718.846409,15340.827525
2023-09-01 00:00,144730972.408989,1498090447.048841,67170884.119545,56684238.012351,73912372.554,5451946.668117,720699581.157849,1928215.591331,40494114.296413,289763.55662,15340.827525
2023-08-31 00:00,116621513.756499,1495029116.349974,66172682.45338,58108517.710561,73912372.554,5452147.979286,718043631.197276,1369633.574424,40516025.780928,291870.579453,10784.204658
2023-09-19 00:00,88227796.363552,1649025350.41021,65655794.556768,57999496.019492,73912372.554,5491263.718472,701613628.521965,1971692.27273,40616595.305508,288962.637114,17072.337129
2023-09-16 00:00,102758971.008139,1621980830.136422,61556776.669611,57956073.526717,73912372.554,5497884.965667,713624993.279209,1633844.936042,40580578.295565,292539.413644,17261.913624
2023-06-20 00:00,190600579.38242,1455335390.786006,144057238.449145,49159900.789876,75912372.849183,5500926.724764,745582018.178299,5258141.415949,40767899.280372,271351.151057,87506.480969
2023-06-21 00:00,186572748.594893,1444577344.518692,125148929.384267,41719727.256675,75912372.849183,5504787.397622,751025773.750196,6631952.626257,41046918.046574,279556.189993,79663.085177
2023-06-22 00:00,162679110.000408,1451825810.627437,115972906.675474,68024725.526117,75912372.849183,5505854.41711,750731843.437053,5435319.105079,41005370.708138,279373.006383,14447.388969
2023-09-15 00:00,113472549.83044,1609324088.553514,65873953.054444,56615246.675679,73912372.554,5506950.499522,720650195.25822,1860392.33166,40615666.018686,301582.143256,17261.913624
2023-09-14 00:00,99039437.978217,1595490940.630117,66312282.579887,54827768.349194,73912372.554,5507090.838028,713801916.24833,1355880.611089,40558084.799122,282075.607507,17261.913624
2023-09-26 00:00,141613090.911728,1681105570.283608,83761573.042235,62916011.699321,73912372.554,5541346.796012,721171986.223898,2172146.944753,40496745.249079,284665.660202,19193.932887
2023-09-25 00:00,121470925.488968,1698559048.439376,85858408.749949,64615140.2381,73912372.554,5541397.232374,715407088.621615,2156252.0413,40483875.843916,283933.28871,19193.932887
2023-09-11 00:00,133086611.551377,1564831795.458717,69661809.795767,60546098.719662,73912372.554,5546913.227016,719075644.074664,2052832.919137,40283639.422663,280588.079254,17261.913624
2023-09-12 00:00,115501195.673816,1584283524.619984,69443885.953068,53925548.596809,73912372.554,5546954.55579,720250862.018762,1930046.910969,40457983.446131,282929.927944,17261.913624
2023-09-13 00:00,112185243.199751,1587070715.371435,66098750.924532,55654920.612382,73912372.554,5547323.290045,715308932.014938,1441175.624804,40470791.284726,282075.607507,17261.913624
2023-07-09 00:00,154233373.166265,1438846692.895717,132482046.959483,60327599.58266,75912372.849183,5559674.924512,780659617.732564,8870803.792515,40956787.076804,283460.815704,34248.917574
2023-07-08 00:00,154417727.265974,1432175753.083134,130433815.989887,59269630.862334,75912372.849183,5560661.633642,781649344.221681,9230425.276939,40922592.212954,280860.815704,34248.917574
2023-09-23 00:00,105988891.142927,1694428576.842277,64133781.967669,63222415.975184,73912372.554,5570576.633763,712318217.243689,2021639.128287,40498490.722868,285171.493926,16740.364011
2023-09-22 00:00,101176164.645696,1689291302.028288,65021815.439419,60621276.459848,73912372.554,5572089.31797,715909076.30949,2028169.470675,40501318.469556,286465.862047,16740.364011
2023-09-24 00:00,97848585.935266,1698108104.7479,63833584.560531,63586796.434794,73912372.554,5573083.522262,706282910.798809,1991087.330814,40454612.201934,283933.28871,19193.932887
2023-09-20 00:00,92138089.131318,1660961976.895667,64773665.110719,58008794.20989,73912372.554,5575373.99998,704712891.732257,1990330.502576,40566297.28064,289000.218902,17072.337129
2023-09-21 00:00,101505294.586276,1658493990.181029,64746256.143942,59625923.585586,73912372.554,5576089.31797,705433583.784497,2060375.315682,40470027.733994,286465.862047,16740.364011
2023-09-18 00:00,83294654.385114,1652366749.105636,60344739.956499,57954913.928221,73912372.554,5591891.881914,702366240.485754,1388950.72551,40619711.011196,289924.02292,17072.337129
2023-09-17 00:00,94143672.311472,1644732255.855369,63775175.66618,50063275.192454,73912372.554,5597041.576817,710929926.383943,1305638.623383,40552714.634105,287987.190932,17074.268932
2023-09-10 00:00,140651584.84149,1558830721.554168,72509666.942813,67504096.838718,73912372.554,5605873.174643,721529044.278386,2093571.858242,40507508.970349,285915.307549,17261.913624
2023-07-10 00:00,161164120.275771,1440846038.593855,119255020.605145,59237163.620892,75912372.849183,5617382.761092,782904751.246971,8606724.70493,41030031.606242,281815.881305,34248.917574
2023-06-17 00:00,266576695.688603,1476370015.492653,120902339.207275,52625832.642976,73912372.849183,5618650.104403,753369368.342447,8937433.123076,40577306.901835,270807.131415,96586.372145
2023-08-30 00:00,111430812.907744,1489203152.548742,65786553.494405,65407645.815071,73912372.554,5640121.429645,718745955.830855,1151744.857784,40680854.253291,293570.280054,40763.279992
2023-06-19 00:00,253378289.536302,1475260807.145871,150214354.202578,66324895.13632,73912372.849183,5682408.236884,755031093.070784,12134963.391889,40622951.316548,269439.421399,87506.480969
2023-08-03 00:00,177356512.869922,1401956932.001297,65794775.913218,41324987.277693,75912372.849183,5734461.831377,815588221.472825,10730965.304874,40990072.371995,273163.007399,48339.543374
2023-06-16 00:00,296073409.204018,1480118023.602371,117909095.002643,43607437.496316,73912372.849183,5745007.036954,751839540.074818,11884655.069474,40558684.716274,267794.589191,97245.980228
2021-03-28 00:00,425204460.343732,1013061458.928896,92178993.152165,70541757.285055,,5780380.431277,258006202.98022,,199067275.46034,,3656845.565712
2023-06-18 00:00,245945604.917023,1475721128.697047,142354389.806306,64179049.153829,73912372.849183,5792686.37622,746449980.666259,6755950.303541,40551433.009426,269606.622735,96586.372145
2023-08-21 00:00,130693105.937898,1486191317.525958,72127666.429984,64295474.320738,75912372.849183,5839604.567356,762197596.245826,4324857.094662,40564484.623529,290790.85552,44880.263857
2023-08-22 00:00,144452741.850825,1495090685.613149,71397852.671292,64976041.128031,75912372.849183,5847679.497712,764992719.635483,2783865.222034,40453191.702035,295461.035682,44880.263857
2023-06-15 00:00,299726030.007526,1489850680.792739,122557999.23428,61933854.941447,73912372.849183,5887306.39825,755590851.24907,11948893.123047,40401027.595136,268794.74252,97245.980228
2021-02-24 00:00,316934820.742383,346978393.174158,4943111.41042,42682671.359372,,5891396.714706,209140701.339509,,145525989.732758,,9691077.839293
2023-08-20 00:00,132550836.855874,1482471365.088484,75487972.536631,74985859.741462,75912372.849183,5904239.985749,760360484.176303,4411890.198938,40613240.692493,289308.609957,44880.263857
2023-08-19 00:00,141266865.793418,1483789726.698831,69973754.119406,74980680.999872,75912372.849183,5932149.338175,765439271.479339,4568791.392226,40566048.436504,289706.156354,44880.263857
2023-08-27 00:00,157600025.112303,1500378476.399571,68296589.033968,53675064.433199,73912372.554,5944574.382716,727378007.05135,2024457.734941,40509238.889284,288828.372303,44768.802656
2023-08-26 00:00,159185015.096771,1491251115.1157,71011388.42871,62883296.556566,73912372.554,5946417.701386,765388959.005308,2404453.505587,40486366.12413,289382.586759,44838.841748
2023-08-25 00:00,153880645.401344,1489671292.722071,74538482.796511,58857467.947324,73912372.554,5950203.074555,769752720.134058,2267891.951676,40495736.450087,289382.586759,44838.841748
2023-08-23 00:00,140106197.201618,1473409450.660689,62488504.412848,72026723.391621,75912372.849183,5951601.458964,766361075.253094,2254506.121309,40577228.983883,295828.087502,44814.841748
2023-08-24 00:00,152346555.621045,1480664201.481714,63501417.213403,65186678.662526,73912372.554,5952473.385678,766662604.097735,1935035.141538,40517130.478384,292561.460302,44838.841748
2023-08-29 00:00,107295155.610973,1507454523.558227,66972718.878843,59394612.016315,73912372.554,5963360.372918,714272938.980441,1189625.910485,40722509.16359,296889.094774,44768.802656
2023-08-28 00:00,156727282.017338,1501163910.457732,64565157.22814,55362279.117137,73912372.554,5983206.53517,725382059.229963,2000303.180852,40497032.900511,288828.372303,44768.802656
2023-08-16 00:00,177770845.143675,1454079819.947462,70534770.195048,60724218.907492,75912372.849183,6049037.136289,783945771.077023,7412505.521772,40938791.064792,304879.536502,48383.132541
2023-08-17 00:00,159373363.828456,1460606306.950751,71687101.997479,55349436.96959,75912372.849183,6054888.579602,769423070.702525,6742580.106565,40604099.223109,287417.665937,48383.132541
2023-08-18 00:00,149078910.7537,1479772316.969355,82936609.385953,50980179.691766,75912372.849183,6143299.886868,765682993.253791,5142703.863245,40546818.834137,290742.812771,48383.132541
2021-03-20 00:00,444607491.287,1058804157.56947,31234333.055078,140451896.280776,,6219810.395687,286376167.012943,,240946612.70021,,7575884.468994
2023-08-05 00:00,184727373.903324,1416603292.919282,79960915.167138,47769937.766208,75912372.849183,6862339.833946,793304893.042207,12141827.173578,41017168.911616,341844.347052,48339.543374
2021-03-27 00:00,425750082.557652,978719257.442857,34695089.886368,70354045.335884,,6864148.660688,262993638.17813,,206130879.362733,,63236519.897626
2023-08-04 00:00,193968298.514297,1404804332.227392,65351319.197539,43929781.230675,75912372.849183,6903729.694039,793627191.023287,12856210.912634,40965385.123509,332076.718191,48339.543374
2023-08-15 00:00,179076229.537227,1447286931.48354,76832920.331018,53906572.015526,75912372.849183,6941159.526648,787493897.099347,8052729.079583,40992391.391133,297999.14677,48383.132541
2023-08-14 00:00,176589103.323447,1448362172.830589,97105617.563131,54863811.612477,75912372.849183,6945859.73693,789302796.323483,8347199.059084,41037350.977927,312828.906001,48383.132541
2023-08-06 00:00,193776734.324043,1427416221.221101,67472318.812609,67873814.152461,75912372.849183,6988798.481361,793902802.75431,12168156.066348,41002770.833829,324828.150502,48613.890644
2023-08-08 00:00,149908589.826823,1416377892.456657,73568823.019523,50150421.722786,75912372.849183,7089650.473426,787465873.665324,8165084.355039,41023989.621262,337284.534095,48383.132541
2021-03-26 00:00,448175546.404365,955995920.17603,57085275.760297,129727418.242187,,7127362.137079,263078816.462374,,204885746.457378,,67379106.204059
2023-08-13 00:00,170652949.626532,1421278456.528702,93394137.804157,52889017.424587,75912372.849183,7244556.095279,790651275.755715,7241676.485218,41001065.929097,318698.434352,48383.132541
2023-08-07 00:00,182360028.224921,1430475234.675982,76423586.797834,39704261.453364,75912372.849183,7258845.16003,791011347.652453,11453780.83391,40967247.124594,347937.881509,48613.890644
2021-03-02 00:00,276674282.913694,423556155.09256,13479224.685617,63235791.139288,,7273752.655962,218425521.708222,,165949676.250494,,0
2023-08-12 00:00,164030677.317499,1413008104.725609,82187576.975723,54567883.017406,75912372.849183,7323586.043286,787142911.659361,6736323.419344,41015347.679956,328226.088453,48383.132541
2023-08-11 00:00,171062488.125043,1415543402.022523,69078598.497799,40153749.98012,75912372.849183,7327659.452014,787914499.218812,7013012.328563,41019723.021865,332581.88922,48383.132541
2021-03-30 00:00,392571071.005483,1065579872.185003,17857598.178988,48243439.652355,,7349423.069201,263675723.674025,,164575617.559405,,160559.94561
2023-08-09 00:00,161743363.672868,1416442135.820875,68620291.410183,52999792.85297,75912372.849183,7368225.895458,789959342.056924,9506629.049721,41012525.790779,329079.229637,48383.132541
2023-08-10 00:00,174659181.326668,1420379778.499953,71778896.246318,53478236.619075,75912372.849183,7373765.971014,790955546.840246,8536173.862457,41034709.421157,354255.316719,48383.132541
2021-03-25 00:00,484245361.66289,915266106.772893,45650494.97058,127772813.672846,,7400628.848646,256312252.639848,,210122014.940804,,73337149.668688
2021-03-24 00:00,507267731.48918,943072121.715002,46020702.729839,136327154.110497,,7634963.306822,262559427.608349,,221713577.892173,,73056381.82012
2021-03-31 00:00,373430438.206165,1073706622.806214,15225870.020321,47897862.291201,,12162310.255495,266936029.323557,,132681164.464982,,439125.12754
2021-05-14 00:00,379471827.665642,2257116031.142551,91646627.959406,83543119.749778,,13204423.004641,531249529.645305,0.000002,179613124.388779,31877647.384079,2129708.832566
2021-05-20 00:00,315598465.87156,2090662021.026839,83751590.867906,175510097.304403,,15038331.232405,415345175.096181,0.000002,144157632.609815,26236745.583362,4430.580996
2021-05-17 00:00,427351077.543018,2355157456.439419,130027510.456323,122970149.119106,,17209583.143079,476619148.094985,0.000002,171822777.007203,28933439.923378,6860834.036724
2021-12-03 00:00,996549918.371835,3539739488.253709,93084719.082528,166493929.542155,78188445.554,18556610.828975,641945439.334488,25149516.172111,84167856.314291,16339382.43462,5249590.085712
2021-05-22 00:00,359436957.71477,2013170844.942752,172012965.41741,258952716.959319,,19624814.162503,430431578.888163,0.000002,127191145.046315,23175199.508527,3492229.436797
2021-12-05 00:00,932679836.9968,3432837148.446101,95076306.262897,193772874.823001,78188445.554,21010721.959463,628246901.232837,24463237.092425,81214102.943557,15588224.728205,4646843.709305
2021-12-02 00:00,1047047041.199732,3515749501.598899,79403795.212876,122328264.835971,78188445.554,22075221.316971,654454187.856368,25140317.866271,86457153.812957,17400803.022731,6264512.992316
2021-12-04 00:00,928940158.275142,3432179347.359535,100946753.244864,149129559.824087,78188445.554,22591645.668267,622864147.333515,24527769.250228,80063679.888675,15701865.88591,5785641.327316
