evt_date,maker,aave,dydx,compound,uniswap,curve,treasury,other,sushiswap,balancer,bridge,bancor,total
2022-02-19 00:00,5173549999.125896,1196675900.076032,1220347437.661135,1185233818.255897,3687604819.877197,33830123.822745,223663983.829484,458382873.818391,311860627.220852,107904270.088963,5718767968.239283,13531662.071742,19331353484.087616
2022-02-20 00:00,5165743001.025351,1228129615.93387,1231505010.885665,1223157225.874639,3654366376.41158,34007754.815132,238241008.829484,458013318.736907,312450912.130662,107495463.223067,5709361632.160108,13265142.041425,19375736462.06789
2022-02-21 00:00,5135290093.902641,1151230356.199467,1255219984.851431,1243438115.062966,3653440832.232167,35043848.382908,238241008.829484,441941204.630673,310192831.146345,108677847.90139,5723816558.201959,12897785.147577,19309430466.48901
2022-02-22 00:00,5154308449.204678,1165119704.662179,1265487709.142128,1239453151.969143,3684783358.739045,33908136.482744,238241008.829484,443872248.284853,311449011.406691,106923239.585173,5722975595.744251,13106715.618712,19379628329.669083
2022-02-23 00:00,5128720308.899289,1161325153.415127,1262290334.827136,1214909763.671627,3687802528.244531,32044862.070833,238241008.829484,411317723.241189,311122439.086412,112037028.165137,5768351509.765531,12933053.286917,19341095713.503212
2022-02-24 00:00,5185097122.789565,1198662914.160147,1263807999.366529,1333406300.096693,3705988548.389295,33213285.549527,238241008.829484,409777450.356137,305947665.248857,112997809.356211,5860360730.005793,12859190.560805,19660360024.70904
2022-02-25 00:00,5185425433.380972,1160112792.296943,1241966036.606507,1333571586.52044,3742144223.108335,28516015.499243,238241008.829484,387564491.502004,313534759.40022,107121838.172617,6106777132.458749,13208854.3332,19858184172.108715
2022-02-26 00:00,5184239508.42469,1164733013.128644,1237896645.004165,1320881292.78486,3724877588.148081,28523294.412172,239171287.571851,387407116.769476,313796405.339124,109259844.992847,6161274019.225573,13237165.528286,19885297181.32977
2022-02-27 00:00,5182053893.186179,1126050448.718845,1241899276.294176,1318356584.990516,3665971387.057711,27551560.171345,239246287.571851,391483631.148923,310607161.219051,109469442.875755,6180611878.432158,12844919.074786,19806146470.741295
2022-02-28 00:00,5205468127.309848,1042938577.351758,1242545385.483478,1276451018.678446,3796380386.488432,26745238.698316,239796287.571851,389096358.131061,316329388.867478,109489033.340038,6227249359.265677,13572293.625531,19886061454.811913
2022-03-01 00:00,5192913396.311232,1018996842.656995,1246713765.213191,1255385114.508356,3806918697.580797,27614768.278103,239752637.571851,386811541.911357,317895358.408283,106094080.290352,6261216392.628023,13625775.348658,19873938370.7072
2022-03-02 00:00,5212148797.609848,942634154.442484,1229581038.51523,1259918916.431808,3823715952.142708,25135481.862977,239489904.051851,342134979.278359,317807709.452418,104111023.807679,6277074341.58485,13656619.416849,19787408918.59706
2022-03-03 00:00,5228250659.704775,895988463.576587,1223681702.341909,1241439932.007492,3790688594.973589,24815057.803149,239775700.699893,341100942.944479,315839394.849489,98916052.442275,6170205430.050047,13415501.862913,19584117433.256596
2022-03-04 00:00,5316740671.807026,901908111.87371,1225549785.289876,980097752.048772,3746946635.159577,28480949.307016,236025700.699893,340860635.529127,310800849.837479,97839767.722036,6131960560.339373,12974423.628147,19330185843.24203
2022-03-05 00:00,5302309822.379424,890642629.661678,1223908774.173547,991198363.936666,3783828976.635611,28630503.470624,235525700.699893,339958746.158765,312231653.511555,98512786.600755,6074457269.137398,13089374.198235,19294294600.56415
2022-03-06 00:00,5309574278.012952,891709363.478761,1230402600.007143,999285221.8144,3747486764.994497,26272098.17068,235660495.990797,340055924.564186,310071996.714524,101359184.378743,5901546735.616141,12862383.181769,19106287046.924595
2022-03-07 00:00,5337782381.28075,869538276.122184,1231898867.080639,1016706396.193825,3721809431.363637,25623242.250555,235660495.990797,337912271.214757,308247310.867679,97690582.283951,5866166627.945524,12668387.103866,19061704269.698166
2022-03-08 00:00,5343250959.750022,850778306.392491,1236583611.893842,1017766117.160525,3829181868.330329,23901518.876758,235676646.575621,338785002.265941,310014402.219796,98475477.212616,5906955605.800608,12830068.93196,19204199585.410507
2022-03-09 00:00,5379219722.494485,828936860.17964,1239739446.607423,996496881.610019,3919887055.214815,25684041.364378,235134982.905621,337989499.844866,313454357.563471,103747096.691482,5923542552.629925,13238325.514891,19317070822.621017
2022-03-10 00:00,5369029024.123444,847023913.61059,1243344582.089809,1032719505.086246,3885932255.272411,25271985.923124,235100182.905621,342712332.584803,309833651.480086,105824896.146583,5857965884.038992,12954939.334258,19267713152.595966
2022-03-11 00:00,5380454442.515666,618753544.972211,1243774840.00996,1023274433.853992,3849652648.697203,24868968.577065,235100182.905621,326451370.639624,311247857.038058,105401835.872676,5809119625.791507,12815040.399209,18940914791.272793
2022-03-12 00:00,5387339742.052024,688342191.577914,1242069872.065809,1023325975.264424,3852909025.24728,27224099.739102,234847182.905621,326628879.326968,311500087.132385,106479693.000917,5824577072.047318,12818208.208049,19038062028.56781
2022-03-13 00:00,5375725630.917529,698255965.974563,1240753199.689949,1020247019.516479,3846837444.04525,26277211.626944,234847182.905621,326100674.983599,315131886.973137,106229398.622117,5852856419.043794,12698193.738349,19055960228.03733
2022-03-14 00:00,5379277625.662299,681889870.563127,1236626129.788164,986203348.242237,3887064859.920717,26357488.169625,235802705.649323,319993363.782786,313134228.021498,105447428.011888,5821962501.220494,12893959.745112,19006653508.77727
2022-03-15 00:00,5384520550.730033,686026172.234719,1231635024.598755,964107442.10211,3891507201.379306,25733757.61796,242247365.365882,317349357.311361,314142549.34837,106888862.001881,5814131714.523591,12935304.087327,18991225301.301296
2022-03-16 00:00,5381709397.262132,703473858.429231,1226255091.905118,974997409.60615,3938826102.518934,25013472.071775,242160065.365882,320435232.898158,317291834.465184,108603174.684282,5800781844.290101,13236178.485621,19052783661.982567
2022-03-17 00:00,5436131044.216235,732371393.661856,1228658622.75802,972384577.240463,3951454935.731799,52913546.93716,242081115.565882,371484731.722956,318115234.290622,112750500.951205,5832152099.856641,13293874.721149,19263791677.653988
2022-03-18 00:00,5460183416.531927,718792335.500091,1233370244.949583,1007890058.133773,4010630257.948114,58406380.55879,241991513.665882,432729121.663546,309443759.333836,113612851.412946,5856509945.776041,13470431.92708,19457030317.401608
2022-03-19 00:00,5464044218.454383,774233723.914243,1237003446.638239,1068460490.071508,4017698818.704071,55710876.670967,256003935.075861,444579528.462759,309749943.095635,112072379.151162,5840440530.190486,13535353.446864,19593533243.87618
2022-03-20 00:00,5457638554.710881,760393039.617701,1241409968.124128,1065218415.441185,3975172705.32323,55424412.808228,256003935.075861,500441813.107878,308318153.050037,104421574.782392,5837723909.334297,13407879.452106,19575574360.827923
2022-03-21 00:00,5450325614.191512,731035673.517147,1244361976.470471,1050974639.909937,3925001513.222886,63737175.851914,255884935.075861,547859300.649551,309205787.429938,105445312.425301,5775215516.740704,13453969.979191,19472501415.464413
2022-03-22 00:00,5422759191.102062,753174827.912343,1250252599.998175,1043647731.058057,3985841217.208265,70147867.68076,255884935.075861,654667441.366615,310736895.152302,105517006.596706,5767845737.188856,13716841.053922,19634192291.393925
2022-03-23 00:00,5382681252.61012,722730477.526681,1254516961.966929,1025950979.524913,3940185155.631872,75790781.709987,255884935.075861,734583251.507841,312692251.496489,104482980.508466,5757486991.590539,13766212.380589,19580752231.53029
2022-03-24 00:00,5245639622.007777,649867726.428134,1250138389.855093,1043565314.160935,4049734727.388986,81541119.583891,255884935.075861,851283709.67545,314875121.02908,108154795.828735,5795655873.898832,14040664.455784,19660381999.388557
2022-03-25 00:00,5187061822.730843,576410631.27383,1262062410.834764,960611831.688779,3981431639.086467,89005867.439223,255625985.075861,820297376.539833,315598828.565762,103932785.804646,5584913685.986778,14025360.003246,19150978225.030033
2022-03-26 00:00,5154124691.386974,577445141.422417,1254541612.834918,964350184.287286,4009332563.956482,96507610.743065,255625985.075861,914502418.209061,316572121.24498,104999818.290621,5614446622.284094,14011750.700489,19276460520.43625
2022-03-27 00:00,5164540730.183987,518249601.595057,1256537370.394239,935760365.000022,4061692320.495428,97250024.777888,255625985.075861,950423370.596146,319232490.113502,104776179.436096,5637080152.268191,14353556.781254,19315522146.71767
2022-03-28 00:00,5131343474.905249,535238596.987917,1273124665.846525,872566989.093749,4031184450.077296,93268977.743783,255625985.075861,943635506.963238,319895414.061048,105133039.308029,5671045552.022931,14436218.603425,19246498870.689053
2022-03-29 00:00,5088699501.116209,639466658.905469,1260025625.393112,679722774.544518,4059884607.791425,91625983.487951,267786820.486278,892979258.967065,319729788.987493,106911622.260401,5687106108.714372,14410494.336357,19108349244.99065
2022-03-30 00:00,5076759410.30404,569972585.590792,1261787966.5197,612807237.293339,4035528280.182345,99686682.669562,267414818.158278,928115721.454598,317691491.855889,105098476.361415,5674934391.841627,14512069.222034,18964309131.453617
2022-03-31 00:00,5048413381.524716,548987362.705581,1260463579.891252,597986402.371305,3965991805.073478,97960242.870921,267367118.158278,951764356.171721,316232496.348032,104727614.347143,5666767486.053257,14312732.534734,18840974578.05042
2022-04-01 00:00,4980042668.554243,539892994.514527,1262008079.057388,580975807.138212,4066277342.525436,107819207.079172,267367118.158278,1012769980.146528,321416339.85451,105899775.698918,5704441797.008733,14428289.672042,18963339399.407986
2022-04-02 00:00,4865408242.110843,538094554.148436,1262430196.796782,573335454.826805,4050185400.833762,102681596.188161,266967118.158278,1024332693.053295,322396347.075561,101861796.346255,5710387184.96554,14451499.365479,18832532083.869198
2022-04-03 00:00,4850378403.163811,541369934.878239,1260778441.063106,576360056.796174,4073163309.788622,101265609.079405,266967118.158278,1029676238.24361,324185182.557633,102029756.623516,5721270770.155408,14612048.886058,18862056869.39386
2022-04-04 00:00,4834204831.631307,526107015.804077,1265706226.75555,606227521.117197,4076388754.968062,104306533.67442,266967118.158278,1054072375.194937,322656206.230468,99165479.90493,5737997355.415528,14426962.684093,18908226381.53885
2022-04-05 00:00,4782331735.653317,708664014.936357,1262623567.867253,606895028.026513,4035037682.359228,96570870.842907,266567018.166663,1064974699.868404,321166425.470176,97120860.664301,5747974736.521173,14328149.675658,19004254790.05195
2022-04-06 00:00,4711077111.784553,705009593.320468,1266736298.30089,617298839.343168,3958422787.159296,90684980.866257,266474318.166663,1064596981.103336,319157601.736012,103525169.229587,5688907496.557022,13864154.281762,18805755331.849014
2022-04-07 00:00,4687441431.958153,738641052.243976,1266033871.745931,586716202.906514,4019302440.161048,95018922.912432,266474318.166663,1046040653.042667,319213344.724392,160617606.969638,5642919279.436642,13910920.302864,18842330044.57092
