date,oracle,Active Users
2021-08-06T00:00:00+00:00,Ocean,30995
2021-08-07T00:00:00+00:00,Api3,14952
2021-08-07T00:00:00+00:00,Band,29911
2021-08-07T00:00:00+00:00,Chainlink,574533
2021-08-07T00:00:00+00:00,Ocean,31024
2021-08-08T00:00:00+00:00,Api3,14953
2021-08-08T00:00:00+00:00,Band,29927
2021-08-08T00:00:00+00:00,Chainlink,575187
2021-08-08T00:00:00+00:00,Ocean,31037
2021-08-09T00:00:00+00:00,Api3,15022
2021-08-09T00:00:00+00:00,Band,29929
2021-08-09T00:00:00+00:00,Chainlink,576012
2021-08-09T00:00:00+00:00,Ocean,31059
2021-08-10T00:00:00+00:00,Api3,15021
2021-08-10T00:00:00+00:00,Band,29954
2021-08-10T00:00:00+00:00,Chainlink,575944
2021-08-10T00:00:00+00:00,Ocean,31088
2021-08-11T00:00:00+00:00,Api3,15027
2021-08-11T00:00:00+00:00,Band,29956
2021-08-11T00:00:00+00:00,Chainlink,576388
2021-08-11T00:00:00+00:00,Ocean,31118
2021-08-12T00:00:00+00:00,Api3,15009
2021-08-12T00:00:00+00:00,Band,29973
2021-08-12T00:00:00+00:00,Chainlink,576970
2021-08-12T00:00:00+00:00,Ocean,31141
2021-08-13T00:00:00+00:00,Api3,15000
2021-08-13T00:00:00+00:00,Band,29995
2021-08-13T00:00:00+00:00,Chainlink,577669
2021-08-13T00:00:00+00:00,Ocean,31153
2021-08-14T00:00:00+00:00,Api3,14991
2021-08-14T00:00:00+00:00,Band,30007
2021-08-14T00:00:00+00:00,Chainlink,578203
2021-08-14T00:00:00+00:00,Ocean,31185
2021-08-15T00:00:00+00:00,Api3,14987
2021-08-15T00:00:00+00:00,Band,30030
2021-08-15T00:00:00+00:00,Chainlink,578732
2021-08-15T00:00:00+00:00,Ocean,31240
2021-08-16T00:00:00+00:00,Api3,14970
2021-08-16T00:00:00+00:00,Band,30045
2021-08-16T00:00:00+00:00,Chainlink,578621
2021-08-16T00:00:00+00:00,Ocean,31298
2021-08-17T00:00:00+00:00,Api3,14930
2021-08-17T00:00:00+00:00,Band,30043
2021-08-17T00:00:00+00:00,Chainlink,579289
2021-08-17T00:00:00+00:00,Ocean,31321
2021-08-18T00:00:00+00:00,Api3,14891
2021-08-18T00:00:00+00:00,Band,30064
2021-08-18T00:00:00+00:00,Chainlink,579879
2021-08-18T00:00:00+00:00,Ocean,31339
2021-08-19T00:00:00+00:00,Api3,14862
2021-08-19T00:00:00+00:00,Band,30075
2021-08-19T00:00:00+00:00,Chainlink,577497
2021-08-19T00:00:00+00:00,Ocean,31369
2021-08-20T00:00:00+00:00,Api3,14836
2021-08-20T00:00:00+00:00,Band,30089
2021-08-20T00:00:00+00:00,Chainlink,578096
2021-08-20T00:00:00+00:00,Ocean,31631
2021-08-21T00:00:00+00:00,Api3,14820
2021-08-21T00:00:00+00:00,Band,30119
2021-08-21T00:00:00+00:00,Chainlink,578616
2021-08-21T00:00:00+00:00,Ocean,31886
2021-08-22T00:00:00+00:00,Api3,14818
2021-08-22T00:00:00+00:00,Band,30173
2021-08-22T00:00:00+00:00,Chainlink,579216
2021-08-22T00:00:00+00:00,Ocean,31979
2021-08-23T00:00:00+00:00,Api3,14817
2021-08-23T00:00:00+00:00,Band,30171
2021-08-23T00:00:00+00:00,Chainlink,580228
2021-08-23T00:00:00+00:00,Ocean,32027
2021-08-24T00:00:00+00:00,Api3,14802
2021-08-24T00:00:00+00:00,Band,30180
2021-08-24T00:00:00+00:00,Chainlink,580941
2021-08-24T00:00:00+00:00,Ocean,32031
2021-08-25T00:00:00+00:00,Api3,14792
2021-08-25T00:00:00+00:00,Band,30197
2021-08-25T00:00:00+00:00,Chainlink,581079
2021-08-25T00:00:00+00:00,Ocean,32061
2021-08-26T00:00:00+00:00,Api3,14790
2021-08-26T00:00:00+00:00,Band,30214
2021-08-26T00:00:00+00:00,Chainlink,581519
2021-08-26T00:00:00+00:00,Ocean,32073
2021-08-27T00:00:00+00:00,Api3,14790
2021-08-27T00:00:00+00:00,Band,30227
2021-08-27T00:00:00+00:00,Chainlink,582244
2021-08-27T00:00:00+00:00,Ocean,32074
2021-08-28T00:00:00+00:00,Api3,14781
2021-08-28T00:00:00+00:00,Band,30240
2021-08-28T00:00:00+00:00,Chainlink,582623
2021-08-28T00:00:00+00:00,Ocean,32084
2021-08-29T00:00:00+00:00,Api3,14783
2021-08-29T00:00:00+00:00,Band,30258
2021-08-29T00:00:00+00:00,Chainlink,581121
2021-08-29T00:00:00+00:00,Ocean,32087
2021-08-30T00:00:00+00:00,Api3,14772
2021-08-30T00:00:00+00:00,Band,30278
2021-08-30T00:00:00+00:00,Chainlink,580362
2021-08-30T00:00:00+00:00,Ocean,32121
2021-08-31T00:00:00+00:00,Api3,14775
2021-08-31T00:00:00+00:00,Band,30292
2021-08-31T00:00:00+00:00,Chainlink,581092
2021-08-31T00:00:00+00:00,Ocean,32152
2021-09-01T00:00:00+00:00,Api3,14770
2021-09-01T00:00:00+00:00,Band,30282
2021-09-01T00:00:00+00:00,Chainlink,582034
2021-09-01T00:00:00+00:00,Ocean,32179
2021-09-02T00:00:00+00:00,Api3,14768
2021-09-02T00:00:00+00:00,Band,30297
2021-09-02T00:00:00+00:00,Chainlink,583376
2021-09-02T00:00:00+00:00,Ocean,32201
2021-09-03T00:00:00+00:00,Api3,14761
2021-09-03T00:00:00+00:00,Band,30314
2021-09-03T00:00:00+00:00,Chainlink,584368
2021-09-03T00:00:00+00:00,Ocean,32221
2021-09-04T00:00:00+00:00,Api3,14741
2021-09-04T00:00:00+00:00,Band,30338
2021-09-04T00:00:00+00:00,Chainlink,584848
2021-09-04T00:00:00+00:00,Ocean,32225
2021-09-05T00:00:00+00:00,Api3,14737
2021-09-05T00:00:00+00:00,Band,30347
2021-09-05T00:00:00+00:00,Chainlink,585751
2021-09-05T00:00:00+00:00,Ocean,32213
2021-09-06T00:00:00+00:00,Api3,14731
2021-09-06T00:00:00+00:00,Band,30379
2021-09-06T00:00:00+00:00,Chainlink,586985
2021-09-06T00:00:00+00:00,Ocean,32207
2021-09-07T00:00:00+00:00,Api3,14724
2021-09-07T00:00:00+00:00,Band,30397
2021-09-07T00:00:00+00:00,Chainlink,588171
2021-09-07T00:00:00+00:00,Ocean,32202
2021-09-08T00:00:00+00:00,Api3,14724
2021-09-08T00:00:00+00:00,Band,30420
2021-09-08T00:00:00+00:00,Chainlink,589188
2021-09-08T00:00:00+00:00,Ocean,32224
2021-09-09T00:00:00+00:00,Api3,14737
2021-09-09T00:00:00+00:00,Band,30433
2021-09-09T00:00:00+00:00,Chainlink,589730
2021-09-09T00:00:00+00:00,Ocean,32243
2021-09-10T00:00:00+00:00,Api3,14714
2021-09-10T00:00:00+00:00,Band,30450
2021-09-10T00:00:00+00:00,Chainlink,590449
2021-09-10T00:00:00+00:00,Ocean,32234
2021-09-11T00:00:00+00:00,Api3,14686
2021-09-11T00:00:00+00:00,Band,30459
2021-09-11T00:00:00+00:00,Chainlink,590812
2021-09-11T00:00:00+00:00,Ocean,32234
2021-09-12T00:00:00+00:00,Api3,14668
2021-09-12T00:00:00+00:00,Band,30473
2021-09-12T00:00:00+00:00,Chainlink,589425
2021-09-12T00:00:00+00:00,Ocean,32251
2021-09-13T00:00:00+00:00,Api3,14665
2021-09-13T00:00:00+00:00,Band,30467
2021-09-13T00:00:00+00:00,Chainlink,589884
2021-09-13T00:00:00+00:00,Ocean,32255
2021-09-14T00:00:00+00:00,Api3,14650
2021-09-14T00:00:00+00:00,Band,30479
2021-09-14T00:00:00+00:00,Chainlink,590392
2021-09-14T00:00:00+00:00,Ocean,32253
2021-09-15T00:00:00+00:00,Api3,14677
2021-09-15T00:00:00+00:00,Band,30512
2021-09-15T00:00:00+00:00,Chainlink,591167
2021-09-15T00:00:00+00:00,Ocean,32259
2021-09-16T00:00:00+00:00,Api3,14680
2021-09-16T00:00:00+00:00,Band,30542
2021-09-16T00:00:00+00:00,Chainlink,591763
2021-09-16T00:00:00+00:00,Ocean,32264
2021-09-17T00:00:00+00:00,Api3,14702
2021-09-17T00:00:00+00:00,Band,30561
2021-09-17T00:00:00+00:00,Chainlink,592306
2021-09-17T00:00:00+00:00,Ocean,32262
2021-09-18T00:00:00+00:00,Api3,14680
2021-09-18T00:00:00+00:00,Band,30562
2021-09-18T00:00:00+00:00,Chainlink,592501
2021-09-18T00:00:00+00:00,Ocean,32253
2021-09-19T00:00:00+00:00,Api3,14665
2021-09-19T00:00:00+00:00,Band,30579
2021-09-19T00:00:00+00:00,Chainlink,592872
2021-09-19T00:00:00+00:00,Ocean,32249
2021-09-20T00:00:00+00:00,Api3,14659
2021-09-20T00:00:00+00:00,Band,30588
2021-09-20T00:00:00+00:00,Chainlink,593396
2021-09-20T00:00:00+00:00,Ocean,32248
2021-09-21T00:00:00+00:00,Api3,14654
2021-09-21T00:00:00+00:00,Band,30598
2021-09-21T00:00:00+00:00,Chainlink,586108
2021-09-21T00:00:00+00:00,Ocean,32251
2021-09-22T00:00:00+00:00,Api3,14647
2021-09-22T00:00:00+00:00,Band,30619
2021-09-22T00:00:00+00:00,Chainlink,586505
2021-09-22T00:00:00+00:00,Ocean,32246
2021-09-23T00:00:00+00:00,Api3,14647
2021-09-23T00:00:00+00:00,Band,30620
2021-09-23T00:00:00+00:00,Chainlink,587032
2021-09-23T00:00:00+00:00,Ocean,32240
2021-09-24T00:00:00+00:00,Api3,14649
2021-09-24T00:00:00+00:00,Band,30625
2021-09-24T00:00:00+00:00,Chainlink,587626
2021-09-24T00:00:00+00:00,Ocean,32257
2021-09-25T00:00:00+00:00,Api3,14636
2021-09-25T00:00:00+00:00,Band,30635
2021-09-25T00:00:00+00:00,Chainlink,587973
2021-09-25T00:00:00+00:00,Ocean,32260
2021-09-26T00:00:00+00:00,Api3,14631
2021-09-26T00:00:00+00:00,Band,30639
2021-09-26T00:00:00+00:00,Chainlink,588316
2021-09-26T00:00:00+00:00,Ocean,32259
2021-09-27T00:00:00+00:00,Api3,14631
2021-09-27T00:00:00+00:00,Band,30656
2021-09-27T00:00:00+00:00,Chainlink,589048
2021-09-27T00:00:00+00:00,Ocean,32253
2021-09-28T00:00:00+00:00,Api3,14629
2021-09-28T00:00:00+00:00,Band,30663
2021-09-28T00:00:00+00:00,Chainlink,589692
2021-09-28T00:00:00+00:00,Ocean,32253
2021-09-29T00:00:00+00:00,Api3,14619
2021-09-29T00:00:00+00:00,Band,30667
2021-09-29T00:00:00+00:00,Chainlink,590092
2021-09-29T00:00:00+00:00,Ocean,32261
2021-09-30T00:00:00+00:00,Api3,14620
2021-09-30T00:00:00+00:00,Band,30672
2021-09-30T00:00:00+00:00,Chainlink,590652
2021-09-30T00:00:00+00:00,Ocean,32264
2021-10-01T00:00:00+00:00,Api3,14617
2021-10-01T00:00:00+00:00,Band,30686
2021-10-01T00:00:00+00:00,Chainlink,591291
2021-10-01T00:00:00+00:00,Ocean,32278
2021-10-02T00:00:00+00:00,Api3,14608
2021-10-02T00:00:00+00:00,Band,30677
2021-10-02T00:00:00+00:00,Chainlink,591717
2021-10-02T00:00:00+00:00,Ocean,32300
2021-10-03T00:00:00+00:00,Api3,14600
2021-10-03T00:00:00+00:00,Band,30668
2021-10-03T00:00:00+00:00,Chainlink,592052
2021-10-03T00:00:00+00:00,Ocean,32335
2021-10-04T00:00:00+00:00,Api3,14594
2021-10-04T00:00:00+00:00,Band,30676
2021-10-04T00:00:00+00:00,Chainlink,592935
2021-10-04T00:00:00+00:00,Ocean,32357
2021-10-05T00:00:00+00:00,Api3,14582
2021-10-05T00:00:00+00:00,Band,30682
2021-10-05T00:00:00+00:00,Chainlink,593422
2021-10-05T00:00:00+00:00,Ocean,32373
2021-10-06T00:00:00+00:00,Api3,14580
2021-10-06T00:00:00+00:00,Band,30697
2021-10-06T00:00:00+00:00,Chainlink,594292
2021-10-06T00:00:00+00:00,Ocean,32395
2021-10-07T00:00:00+00:00,Api3,14588
2021-10-07T00:00:00+00:00,Band,30711
2021-10-07T00:00:00+00:00,Chainlink,594977
2021-10-07T00:00:00+00:00,Ocean,32413
2021-10-08T00:00:00+00:00,Api3,14590
2021-10-08T00:00:00+00:00,Band,30722
2021-10-08T00:00:00+00:00,Chainlink,595484
2021-10-08T00:00:00+00:00,Ocean,32425
2021-10-09T00:00:00+00:00,Api3,14580
2021-10-09T00:00:00+00:00,Band,30729
2021-10-09T00:00:00+00:00,Chainlink,595692
2021-10-09T00:00:00+00:00,Ocean,32417
2021-10-10T00:00:00+00:00,Api3,14571
2021-10-10T00:00:00+00:00,Band,30732
2021-10-10T00:00:00+00:00,Chainlink,596178
2021-10-10T00:00:00+00:00,Ocean,32426
2021-10-11T00:00:00+00:00,Api3,14575
2021-10-11T00:00:00+00:00,Band,30731
2021-10-11T00:00:00+00:00,Chainlink,596477
2021-10-11T00:00:00+00:00,Ocean,32424
2021-10-12T00:00:00+00:00,Api3,14569
2021-10-12T00:00:00+00:00,Band,30739
2021-10-12T00:00:00+00:00,Chainlink,596940
2021-10-12T00:00:00+00:00,Ocean,32425
2021-10-13T00:00:00+00:00,Api3,14618
2021-10-13T00:00:00+00:00,Band,30759
2021-10-13T00:00:00+00:00,Chainlink,597268
2021-10-13T00:00:00+00:00,Ocean,32423
2021-10-14T00:00:00+00:00,Api3,14701
2021-10-14T00:00:00+00:00,Band,30775
2021-10-14T00:00:00+00:00,Chainlink,597821
2021-10-14T00:00:00+00:00,Ocean,32429
2021-10-15T00:00:00+00:00,Api3,14696
2021-10-15T00:00:00+00:00,Band,30804
2021-10-15T00:00:00+00:00,Chainlink,598347
2021-10-15T00:00:00+00:00,Ocean,32437
2021-10-16T00:00:00+00:00,Api3,14707
2021-10-16T00:00:00+00:00,Band,30822
2021-10-16T00:00:00+00:00,Chainlink,598695
2021-10-16T00:00:00+00:00,Ocean,32411
2021-10-17T00:00:00+00:00,Api3,14706
2021-10-17T00:00:00+00:00,Band,30832
2021-10-17T00:00:00+00:00,Chainlink,599124
2021-10-17T00:00:00+00:00,Ocean,32407
2021-10-18T00:00:00+00:00,Api3,14724
2021-10-18T00:00:00+00:00,Band,30834
2021-10-18T00:00:00+00:00,Chainlink,599681
2021-10-18T00:00:00+00:00,Ocean,32401
2021-10-19T00:00:00+00:00,Api3,14726
2021-10-19T00:00:00+00:00,Band,30837
2021-10-19T00:00:00+00:00,Chainlink,600350
2021-10-19T00:00:00+00:00,Ocean,32421
2021-10-20T00:00:00+00:00,Api3,14743
2021-10-20T00:00:00+00:00,Band,30840
2021-10-20T00:00:00+00:00,Chainlink,601161
2021-10-20T00:00:00+00:00,Ocean,32419
2021-10-21T00:00:00+00:00,Api3,14746
2021-10-21T00:00:00+00:00,Band,30855
2021-10-21T00:00:00+00:00,Chainlink,602065
2021-10-21T00:00:00+00:00,Ocean,32418
2021-10-22T00:00:00+00:00,Api3,14739
2021-10-22T00:00:00+00:00,Band,30844
2021-10-22T00:00:00+00:00,Chainlink,602279
2021-10-22T00:00:00+00:00,Ocean,32361
2021-10-23T00:00:00+00:00,Api3,14727
2021-10-23T00:00:00+00:00,Band,30858
2021-10-23T00:00:00+00:00,Chainlink,602752
2021-10-23T00:00:00+00:00,Ocean,32349
2021-10-24T00:00:00+00:00,Api3,14726
2021-10-24T00:00:00+00:00,Band,30867
2021-10-24T00:00:00+00:00,Chainlink,603340
2021-10-24T00:00:00+00:00,Ocean,32355
2021-10-25T00:00:00+00:00,Api3,14730
2021-10-25T00:00:00+00:00,Band,30877
2021-10-25T00:00:00+00:00,Chainlink,604337
2021-10-25T00:00:00+00:00,Ocean,32376
2021-10-26T00:00:00+00:00,Api3,14740
2021-10-26T00:00:00+00:00,Band,30922
2021-10-26T00:00:00+00:00,Chainlink,605227
2021-10-26T00:00:00+00:00,Ocean,32378
2021-10-27T00:00:00+00:00,Api3,14750
2021-10-27T00:00:00+00:00,Band,30928
2021-10-27T00:00:00+00:00,Chainlink,606424
2021-10-27T00:00:00+00:00,Ocean,32391
2021-10-28T00:00:00+00:00,Api3,14754
2021-10-28T00:00:00+00:00,Band,30952
2021-10-28T00:00:00+00:00,Chainlink,607417
2021-10-28T00:00:00+00:00,Ocean,32396
2021-10-29T00:00:00+00:00,Api3,15402
2021-10-29T00:00:00+00:00,Band,30969
2021-10-29T00:00:00+00:00,Chainlink,608198
2021-10-29T00:00:00+00:00,Ocean,32405
2021-10-30T00:00:00+00:00,Api3,15413
2021-10-30T00:00:00+00:00,Band,30989
2021-10-30T00:00:00+00:00,Chainlink,609067
2021-10-30T00:00:00+00:00,Ocean,32420
2021-10-31T00:00:00+00:00,Api3,15415
2021-10-31T00:00:00+00:00,Band,30986
2021-10-31T00:00:00+00:00,Chainlink,609776
2021-10-31T00:00:00+00:00,Ocean,32434
2021-11-01T00:00:00+00:00,Api3,15406
2021-11-01T00:00:00+00:00,Band,31007
2021-11-01T00:00:00+00:00,Chainlink,610610
2021-11-01T00:00:00+00:00,Ocean,32500
2021-11-02T00:00:00+00:00,Api3,15408
2021-11-02T00:00:00+00:00,Band,31005
2021-11-02T00:00:00+00:00,Chainlink,611403
2021-11-02T00:00:00+00:00,Ocean,32528
2021-11-03T00:00:00+00:00,Api3,15420
2021-11-03T00:00:00+00:00,Band,31018
2021-11-03T00:00:00+00:00,Chainlink,612281
2021-11-03T00:00:00+00:00,Ocean,32542
2021-11-04T00:00:00+00:00,Api3,15406
2021-11-04T00:00:00+00:00,Band,31027
2021-11-04T00:00:00+00:00,Chainlink,612707
2021-11-04T00:00:00+00:00,Ocean,32529
2021-11-05T00:00:00+00:00,Api3,15407
2021-11-05T00:00:00+00:00,Band,31042
2021-11-05T00:00:00+00:00,Chainlink,613274
2021-11-05T00:00:00+00:00,Ocean,32527
2021-11-06T00:00:00+00:00,Api3,15405
2021-11-06T00:00:00+00:00,Band,31036
2021-11-06T00:00:00+00:00,Chainlink,613617
2021-11-06T00:00:00+00:00,Ocean,32514
2021-11-07T00:00:00+00:00,Api3,15376
2021-11-07T00:00:00+00:00,Band,31049
2021-11-07T00:00:00+00:00,Chainlink,614169
2021-11-07T00:00:00+00:00,Ocean,32525
2021-11-08T00:00:00+00:00,Api3,15366
2021-11-08T00:00:00+00:00,Band,31061
2021-11-08T00:00:00+00:00,Chainlink,615174
2021-11-08T00:00:00+00:00,Ocean,32591
2021-11-09T00:00:00+00:00,Api3,15361
2021-11-09T00:00:00+00:00,Band,31069
2021-11-09T00:00:00+00:00,Chainlink,616112
2021-11-09T00:00:00+00:00,Ocean,32603
2021-11-10T00:00:00+00:00,Api3,15369
2021-11-10T00:00:00+00:00,Band,31090
2021-11-10T00:00:00+00:00,Chainlink,617045
2021-11-10T00:00:00+00:00,Ocean,32616
2021-11-11T00:00:00+00:00,Api3,15381
2021-11-11T00:00:00+00:00,Band,31101
2021-11-11T00:00:00+00:00,Chainlink,617891
2021-11-11T00:00:00+00:00,Ocean,32612
2021-11-12T00:00:00+00:00,Api3,15391
2021-11-12T00:00:00+00:00,Band,31112
2021-11-12T00:00:00+00:00,Chainlink,618692
2021-11-12T00:00:00+00:00,Ocean,32618
2021-11-13T00:00:00+00:00,Api3,15401
2021-11-13T00:00:00+00:00,Band,31116
2021-11-13T00:00:00+00:00,Chainlink,619156
2021-11-13T00:00:00+00:00,Ocean,32616
2021-11-14T00:00:00+00:00,Api3,15417
2021-11-14T00:00:00+00:00,Band,31121
2021-11-14T00:00:00+00:00,Chainlink,619418
2021-11-14T00:00:00+00:00,Ocean,32613
2021-11-15T00:00:00+00:00,Api3,15568
2021-11-15T00:00:00+00:00,Band,31131
2021-11-15T00:00:00+00:00,Chainlink,620376
2021-11-15T00:00:00+00:00,Ocean,32645
2021-11-16T00:00:00+00:00,Api3,15647
2021-11-16T00:00:00+00:00,Band,31143
2021-11-16T00:00:00+00:00,Chainlink,621179
2021-11-16T00:00:00+00:00,Ocean,32658
2021-11-17T00:00:00+00:00,Api3,15677
2021-11-17T00:00:00+00:00,Band,31149
2021-11-17T00:00:00+00:00,Chainlink,621843
2021-11-17T00:00:00+00:00,Ocean,32664
2021-11-18T00:00:00+00:00,Api3,15739
2021-11-18T00:00:00+00:00,Band,31158
2021-11-18T00:00:00+00:00,Chainlink,622654
2021-11-18T00:00:00+00:00,Ocean,32706
2021-11-19T00:00:00+00:00,Api3,15760
2021-11-19T00:00:00+00:00,Band,31164
2021-11-19T00:00:00+00:00,Chainlink,623308
2021-11-19T00:00:00+00:00,Ocean,32776
2021-11-20T00:00:00+00:00,Api3,15745
2021-11-20T00:00:00+00:00,Band,31186
2021-11-20T00:00:00+00:00,Chainlink,623798
2021-11-20T00:00:00+00:00,Ocean,32774
2021-11-21T00:00:00+00:00,Api3,15760
2021-11-21T00:00:00+00:00,Band,31171
2021-11-21T00:00:00+00:00,Chainlink,624146
2021-11-21T00:00:00+00:00,Ocean,32781
2021-11-22T00:00:00+00:00,Api3,15757
2021-11-22T00:00:00+00:00,Band,31173
2021-11-22T00:00:00+00:00,Chainlink,624841
2021-11-22T00:00:00+00:00,Ocean,32781
2021-11-23T00:00:00+00:00,Api3,15785
2021-11-23T00:00:00+00:00,Band,31176
2021-11-23T00:00:00+00:00,Chainlink,625518
2021-11-23T00:00:00+00:00,Ocean,32800
2021-11-24T00:00:00+00:00,Api3,15811
2021-11-24T00:00:00+00:00,Band,30790
2021-11-24T00:00:00+00:00,Chainlink,625897
2021-11-24T00:00:00+00:00,Ocean,32805
2021-11-25T00:00:00+00:00,Api3,15803
2021-11-25T00:00:00+00:00,Band,30799
2021-11-25T00:00:00+00:00,Chainlink,626473
2021-11-25T00:00:00+00:00,Ocean,32821
2021-11-26T00:00:00+00:00,Api3,15818
2021-11-26T00:00:00+00:00,Band,30686
2021-11-26T00:00:00+00:00,Chainlink,627199
2021-11-26T00:00:00+00:00,Ocean,32852
2021-11-27T00:00:00+00:00,Api3,15817
2021-11-27T00:00:00+00:00,Band,30697
2021-11-27T00:00:00+00:00,Chainlink,627612
2021-11-27T00:00:00+00:00,Ocean,32857
2021-11-28T00:00:00+00:00,Api3,15809
2021-11-28T00:00:00+00:00,Band,30691
2021-11-28T00:00:00+00:00,Chainlink,627743
2021-11-28T00:00:00+00:00,Ocean,32881
2021-11-29T00:00:00+00:00,Api3,15813
2021-11-29T00:00:00+00:00,Band,30704
2021-11-29T00:00:00+00:00,Chainlink,628456
2021-11-29T00:00:00+00:00,Ocean,32878
2021-11-30T00:00:00+00:00,Api3,15816
2021-11-30T00:00:00+00:00,Band,30709
2021-11-30T00:00:00+00:00,Chainlink,629137
2021-11-30T00:00:00+00:00,Ocean,32924
2021-12-01T00:00:00+00:00,Api3,15821
2021-12-01T00:00:00+00:00,Band,30718
2021-12-01T00:00:00+00:00,Chainlink,629424
2021-12-01T00:00:00+00:00,Ocean,32966
2021-12-02T00:00:00+00:00,Api3,15827
2021-12-02T00:00:00+00:00,Band,30731
2021-12-02T00:00:00+00:00,Chainlink,629879
2021-12-02T00:00:00+00:00,Ocean,32990
2021-12-03T00:00:00+00:00,Api3,15828
2021-12-03T00:00:00+00:00,Band,30720
2021-12-03T00:00:00+00:00,Chainlink,630455
2021-12-03T00:00:00+00:00,Ocean,33018
2021-12-04T00:00:00+00:00,Api3,15835
2021-12-04T00:00:00+00:00,Band,30723
2021-12-04T00:00:00+00:00,Chainlink,631079
2021-12-04T00:00:00+00:00,Ocean,33041
2021-12-05T00:00:00+00:00,Api3,15841
2021-12-05T00:00:00+00:00,Band,30726
2021-12-05T00:00:00+00:00,Chainlink,631528
2021-12-05T00:00:00+00:00,Ocean,33056
2021-12-06T00:00:00+00:00,Api3,15832
2021-12-06T00:00:00+00:00,Band,30733
2021-12-06T00:00:00+00:00,Chainlink,631309
2021-12-06T00:00:00+00:00,Ocean,33063
2021-12-07T00:00:00+00:00,Api3,15824
2021-12-07T00:00:00+00:00,Band,30724
2021-12-07T00:00:00+00:00,Chainlink,631781
2021-12-07T00:00:00+00:00,Ocean,33068
2021-12-08T00:00:00+00:00,Api3,15835
2021-12-08T00:00:00+00:00,Band,30725
2021-12-08T00:00:00+00:00,Chainlink,631852
2021-12-08T00:00:00+00:00,Ocean,33056
2021-12-09T00:00:00+00:00,Api3,15826
2021-12-09T00:00:00+00:00,Band,30731
2021-12-09T00:00:00+00:00,Chainlink,632476
2021-12-09T00:00:00+00:00,Ocean,33063
2021-12-10T00:00:00+00:00,Api3,15677
2021-12-10T00:00:00+00:00,Band,30741
2021-12-10T00:00:00+00:00,Chainlink,632970
2021-12-10T00:00:00+00:00,Ocean,33094
2021-12-11T00:00:00+00:00,Api3,15671
2021-12-11T00:00:00+00:00,Band,30743
2021-12-11T00:00:00+00:00,Chainlink,633337
2021-12-11T00:00:00+00:00,Ocean,33089
2021-12-12T00:00:00+00:00,Api3,15689
2021-12-12T00:00:00+00:00,Band,30747
2021-12-12T00:00:00+00:00,Chainlink,633790
2021-12-12T00:00:00+00:00,Ocean,33076
2021-12-13T00:00:00+00:00,Api3,15713
2021-12-13T00:00:00+00:00,Band,30750
2021-12-13T00:00:00+00:00,Chainlink,632618
2021-12-13T00:00:00+00:00,Ocean,33078
2021-12-14T00:00:00+00:00,Api3,15728
2021-12-14T00:00:00+00:00,Band,30758
2021-12-14T00:00:00+00:00,Chainlink,632728
2021-12-14T00:00:00+00:00,Ocean,33073
2021-12-15T00:00:00+00:00,Api3,15726
2021-12-15T00:00:00+00:00,Band,30761
2021-12-15T00:00:00+00:00,Chainlink,633374
2021-12-15T00:00:00+00:00,Ocean,33081
2021-12-16T00:00:00+00:00,Api3,15697
2021-12-16T00:00:00+00:00,Band,30766
2021-12-16T00:00:00+00:00,Chainlink,633619
2021-12-16T00:00:00+00:00,Ocean,33088
2021-12-17T00:00:00+00:00,Api3,15704
2021-12-17T00:00:00+00:00,Band,30770
2021-12-17T00:00:00+00:00,Chainlink,633954
2021-12-17T00:00:00+00:00,Ocean,33091
2021-12-18T00:00:00+00:00,Api3,15684
2021-12-18T00:00:00+00:00,Band,30775
2021-12-18T00:00:00+00:00,Chainlink,633909
2021-12-18T00:00:00+00:00,Ocean,33086
2021-12-19T00:00:00+00:00,Api3,15681
2021-12-19T00:00:00+00:00,Band,30776
2021-12-19T00:00:00+00:00,Chainlink,634318
2021-12-19T00:00:00+00:00,Ocean,33090
2021-12-20T00:00:00+00:00,Api3,15671
2021-12-20T00:00:00+00:00,Band,30769
2021-12-20T00:00:00+00:00,Chainlink,634705
2021-12-20T00:00:00+00:00,Ocean,33096
2021-12-21T00:00:00+00:00,Api3,15681
2021-12-21T00:00:00+00:00,Band,30780
2021-12-21T00:00:00+00:00,Chainlink,635156
2021-12-21T00:00:00+00:00,Ocean,33111
2021-12-22T00:00:00+00:00,Api3,15689
2021-12-22T00:00:00+00:00,Band,30790
2021-12-22T00:00:00+00:00,Chainlink,635571
2021-12-22T00:00:00+00:00,Ocean,33096
2021-12-23T00:00:00+00:00,Api3,15690
2021-12-23T00:00:00+00:00,Band,30801
2021-12-23T00:00:00+00:00,Chainlink,636139
2021-12-23T00:00:00+00:00,Ocean,33094
2021-12-24T00:00:00+00:00,Api3,15694
2021-12-24T00:00:00+00:00,Band,30797
2021-12-24T00:00:00+00:00,Chainlink,636485
2021-12-24T00:00:00+00:00,Ocean,33069
2021-12-25T00:00:00+00:00,Api3,15708
2021-12-25T00:00:00+00:00,Band,30795
2021-12-25T00:00:00+00:00,Chainlink,636826
2021-12-25T00:00:00+00:00,Ocean,33098
2021-12-26T00:00:00+00:00,Api3,15698
2021-12-26T00:00:00+00:00,Band,30790
2021-12-26T00:00:00+00:00,Chainlink,637370
2021-12-26T00:00:00+00:00,Ocean,33100
2021-12-27T00:00:00+00:00,Api3,15694
2021-12-27T00:00:00+00:00,Band,30792
